Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS TIDAR,AGROTEKNOLOGI,75,367,20.44
UNIVERSITAS TIDAR,AKUAKULTUR,75,122,61.48
UNIVERSITAS TIDAR,AKUNTANSI,100,502,19.92
UNIVERSITAS TIDAR,EKONOMI PEMBANGUNAN,100,441,22.68
UNIVERSITAS TIDAR,HUKUM,100,328,30.49
UNIVERSITAS TIDAR,ILMU ADMINISTRASI NEGARA,100,622,16.08
UNIVERSITAS TIDAR,ILMU KOMUNIKASI,100,670,14.93
UNIVERSITAS TIDAR,MANAJEMEN,100,696,14.37
UNIVERSITAS TIDAR,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,100,589,16.98
UNIVERSITAS TIDAR,PENDIDIKAN BAHASA INGGRIS,100,408,24.51
UNIVERSITAS TIDAR,PENDIDIKAN BIOLOGI,80,139,57.55
UNIVERSITAS TIDAR,PENDIDIKAN ILMU PENGETAHUAN ALAM,80,204,39.22
UNIVERSITAS TIDAR,PENDIDIKAN MATEMATIKA,80,208,38.46
UNIVERSITAS TIDAR,PETERNAKAN,75,180,41.67
UNIVERSITAS TIDAR,TEKNIK ELEKTRO,80,254,31.5
UNIVERSITAS TIDAR,TEKNIK MESIN,80,229,34.93
UNIVERSITAS TIDAR,TEKNIK SIPIL,80,312,25.64
