Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS PALANGKARAYA,AGROTEKNOLOGI,75,155,48.39
UNIVERSITAS PALANGKARAYA,AKUNTANSI,135,336,40.18
UNIVERSITAS PALANGKARAYA,ARSITEKTUR,50,64,78.12
UNIVERSITAS PALANGKARAYA,BIMBINGAN DAN KONSELING,25,83,30.12
UNIVERSITAS PALANGKARAYA,BIOLOGI,25,33,75.76
UNIVERSITAS PALANGKARAYA,BUDIDAYA PERAIRAN,37,58,63.79
UNIVERSITAS PALANGKARAYA,EKONOMI PEMBANGUNAN,90,158,56.96
UNIVERSITAS PALANGKARAYA,FISIKA,15,9,100.0
UNIVERSITAS PALANGKARAYA,ILMU ADMINISTRASI NEGARA,75,534,14.04
UNIVERSITAS PALANGKARAYA,ILMU HUKUM,125,367,34.06
UNIVERSITAS PALANGKARAYA,ILMU PEMERINTAHAN,75,149,50.34
UNIVERSITAS PALANGKARAYA,ILMU SOSIAL EKONOMI PERTANIAN (AGRIBISNIS),50,174,28.74
UNIVERSITAS PALANGKARAYA,KEHUTANAN,100,188,53.19
UNIVERSITAS PALANGKARAYA,KIMIA,20,11,100.0
UNIVERSITAS PALANGKARAYA,MANAJEMEN,130,577,22.53
UNIVERSITAS PALANGKARAYA,MANAJEMEN PENDIDIKAN,20,43,46.51
UNIVERSITAS PALANGKARAYA,MANAJEMEN SUMBERDAYA PERAIRAN,37,47,78.72
UNIVERSITAS PALANGKARAYA,PEND. BAHASA INGGRIS,50,188,26.6
UNIVERSITAS PALANGKARAYA,"PEND. BAHASA, SASTRA INDONESIA & DAERAH",30,44,68.18
UNIVERSITAS PALANGKARAYA,PEND. BIOLOGI,20,62,32.26
UNIVERSITAS PALANGKARAYA,PEND. EKONOMI,20,55,36.36
UNIVERSITAS PALANGKARAYA,PEND. FISIKA,20,20,100.0
UNIVERSITAS PALANGKARAYA,PEND. GURU PEND ANAK USIA DINI (PG PAUD),30,48,62.5
UNIVERSITAS PALANGKARAYA,PEND. GURU SEKOLAH DASAR (PGSD),80,431,18.56
UNIVERSITAS PALANGKARAYA,"PEND. JASMANI, KESEHATAN DAN REKREASI",35,26,100.0
UNIVERSITAS PALANGKARAYA,PEND. KIMIA,30,14,100.0
UNIVERSITAS PALANGKARAYA,PEND. LUAR SEKOLAH,15,3,100.0
UNIVERSITAS PALANGKARAYA,PEND. MATEMATIKA,35,68,51.47
UNIVERSITAS PALANGKARAYA,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),20,50,40.0
UNIVERSITAS PALANGKARAYA,PEND. TEKNIK MESIN,20,34,58.82
UNIVERSITAS PALANGKARAYA,PENDIDIKAN DOKTER,40,597,6.7
UNIVERSITAS PALANGKARAYA,PENDIDIKAN SENDRATASIK,15,1,100.0
UNIVERSITAS PALANGKARAYA,PENDIDIKAN TEKNIK BANGUNAN,20,7,100.0
UNIVERSITAS PALANGKARAYA,PETERNAKAN,25,25,100.0
UNIVERSITAS PALANGKARAYA,SOSIOLOGI,75,111,67.57
UNIVERSITAS PALANGKARAYA,TEKNIK PERANGKAT LUNAK (TEK. INFORMATIKA),45,358,12.57
UNIVERSITAS PALANGKARAYA,TEKNIK PERTAMBANGAN,25,131,19.08
UNIVERSITAS PALANGKARAYA,TEKNIK SIPIL,80,227,35.24
UNIVERSITAS PALANGKARAYA,TEKNOLOGI HASIL PERIKANAN,37,17,100.0
UNIVERSITAS PALANGKARAYA,TEKNOLOGI INDUSTRI PERTANIAN,40,53,75.47
UNIVERSITAS PALANGKARAYA,TEKNOLOGI PENDIDIKAN,40,58,68.97
