Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS ISLAM NEGERI AR-RANIRY,ARSITEKTUR,48,39,100.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,BIMBINGAN KONSELING,28,10,100.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,BIOLOGI,12,55,21.82
UNIVERSITAS ISLAM NEGERI AR-RANIRY,EKONOMI SYARIAH,42,94,44.68
UNIVERSITAS ISLAM NEGERI AR-RANIRY,ILMU ADMINISTRASI NEGARA,56,49,100.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,ILMU EKONOMI,28,9,100.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,ILMU HUKUM,48,22,100.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,ILMU PERPUSTAKAAN,42,18,100.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,ILMU POLITIK,42,19,100.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,KESEJAHTERAAN SOSIAL,28,16,100.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,KIMIA,12,16,75.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,PENDIDIKAN TEKNIK ELEKTRO,42,32,100.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,PENDIDIKAN TEKNOLOGI INFORMASI,28,102,27.45
UNIVERSITAS ISLAM NEGERI AR-RANIRY,PERBANKAN SYARIAH,42,72,58.33
UNIVERSITAS ISLAM NEGERI AR-RANIRY,PSIKOLOGI,56,57,98.25
UNIVERSITAS ISLAM NEGERI AR-RANIRY,TEKNIK LINGKUNGAN,36,61,59.02
UNIVERSITAS ISLAM NEGERI AR-RANIRY,TEKNOLOGI INFORMASI,36,114,31.58
