Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
ISI PADANG PANJANG,ANTROPOLOGI BUDAYA,24,42,57.14
ISI PADANG PANJANG,DESAIN DAN KOMUNIKASI VISUAL,48,159,30.19
ISI PADANG PANJANG,DESAIN MODE,16,0,100.0
ISI PADANG PANJANG,FOTOGRAFI,32,58,55.17
ISI PADANG PANJANG,PENDIDIKAN KRIYA,16,12,100.0
ISI PADANG PANJANG,SENI KARAWITAN,24,20,100.0
ISI PADANG PANJANG,SENI KRIYA,16,19,84.21
ISI PADANG PANJANG,SENI MURNI,16,24,66.67
ISI PADANG PANJANG,SENI MUSIK,48,45,100.0
ISI PADANG PANJANG,SENI TARI,38,36,100.0
ISI PADANG PANJANG,SENI TEATER,16,8,100.0
ISI PADANG PANJANG,TV DAN FILM,48,98,48.98
