Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,BIOLOGI,36,128,28.12
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,FISIKA,24,36,66.67
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,ILMU HUKUM (IH),72,656,10.98
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,ILMU KESEJAHTERAAN SOSIAL (IKS),37,410,9.02
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,ILMU KOMUNIKASI,64,902,7.1
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,ILMU PERPUSTAKAAN (IP),48,533,9.01
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,KIMIA,36,78,46.15
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,MATEMATIKA,36,83,43.37
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,PENDIDIKAN BIOLOGI,28,136,20.59
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,PENDIDIKAN FISIKA,28,34,82.35
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,PENDIDIKAN KIMIA,28,44,63.64
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,PENDIDIKAN MATEMATIKA,28,143,19.58
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,PSIKOLOGI,64,1003,6.38
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,SASTRA INGGRIS (SI),40,316,12.66
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,SOSIOLOGI,32,403,7.94
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,TEKNIK INDUSTRI,36,288,12.5
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,TEKNIK INFORMATIKA,40,748,5.35
