Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
ISI SURAKARTA,DESAIN INTERIOR,40,283,14.13
ISI SURAKARTA,DESAIN KOMUNIKASI VISUAL,40,545,7.34
ISI SURAKARTA,DESAIN MODE BATIK,30,0,100.0
ISI SURAKARTA,ETNOMUSIKOLOGI,43,49,87.76
ISI SURAKARTA,FOTOGRAFI,38,148,25.68
ISI SURAKARTA,KRIYA SENI,33,70,47.14
ISI SURAKARTA,SENI KARAWITAN,55,92,59.78
ISI SURAKARTA,SENI PEDALANGAN,28,21,100.0
ISI SURAKARTA,SENI RUPA MURNI,40,102,39.22
ISI SURAKARTA,SENI TARI,65,130,50.0
ISI SURAKARTA,SENI TEATER,33,33,100.0
ISI SURAKARTA,SENJATA TRADISIONAL KERIS,15,0,100.0
ISI SURAKARTA,TELEVISI DAN FILM,45,382,11.78
