Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS ANDALAS,SEJARAH,S1,32,145,22.07
UNIVERSITAS DIPONEGORO,SEJARAH,S1,39,222,17.57
UNIVERSITAS GADJAH MADA,SEJARAH,S1,16,252,6.35
