Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
INSTITUT PERTANIAN BOGOR,KEDOKTERAN HEWAN,S1,58,677,8.57
UNIVERSITAS AIRLANGGA,KEDOKTERAN HEWAN,S1,60,584,10.27
UNIVERSITAS GADJAH MADA,KEDOKTERAN HEWAN,S1,70,803,8.72
UNIVERSITAS HASANUDDIN,KEDOKTERAN HEWAN,S1,40,354,11.3
UNIVERSITAS NUSA CENDANA,KEDOKTERAN HEWAN,S1,27,172,15.7
UNIVERSITAS PADJADJARAN,KEDOKTERAN HEWAN,S1,18,347,5.19
UNIVERSITAS UDAYANA,KEDOKTERAN HEWAN,S1,60,323,18.58
