Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
ISBI BANDUNG,ANTROPOLOGI BUDAYA,S1,32,198,16.16
ISI PADANG PANJANG,ANTROPOLOGI BUDAYA,S1,24,42,57.14
UNIVERSITAS GADJAH MADA,ANTROPOLOGI BUDAYA,S1,28,481,5.82
UNIVERSITAS UDAYANA,ANTROPOLOGI BUDAYA,S1,20,98,20.41
