Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS DIPONEGORO,TEKNIK GEODESI,S1,48,496,9.68
UNIVERSITAS GADJAH MADA,TEKNIK GEODESI,S1,49,481,10.19
UNIVERSITAS LAMPUNG,TEKNIK GEODESI,S1,64,186,34.41
