Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,ADMINISTRASI PUBLIK,40,27,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,AGRIBISNIS,25,14,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,AGROTEKNOLOGI,20,6,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,AKUNTANSI,40,40,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,EKONOMI PEMBANGUNAN,20,7,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,FARMASI,30,29,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,HUKUM,40,14,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,ILMU KELAUTAN,20,0,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,ILMU KOMPUTER,40,50,80.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,ILMU PERIKANAN,20,5,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,KIMIA,20,5,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,MANAJEMEN,30,53,56.6
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,MATEMATIKA,20,0,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PENDIDIKAN BAHASA INDONESIA,40,12,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PENDIDIKAN BAHASA INGGRIS,30,19,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PENDIDIKAN BIOLOGI,28,10,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PENDIDIKAN FISIKA,20,0,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PENDIDIKAN GEOGRAFI,30,18,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PENDIDIKAN JASMANI,30,3,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PENDIDIKAN KIMIA,20,1,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PENDIDIKAN MATEMATIKA,30,12,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,20,5,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,PETERNAKAN,20,1,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,SISTEM INFORMASI,40,35,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,TEKNIK MESIN,20,0,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,TEKNIK PERKAPALAN,20,0,100.0
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,TEKNIK PERTAMBANGAN,25,33,75.76
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,TEKNIK SIPIL,22,24,91.67
UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,TEKNOLOGI HASIL PERTANIAN,20,5,100.0
