Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS HALUOLEO,PENDIDIKAN EKONOMI,S1,36,63,57.14
UNIVERSITAS HALUOLEO,PENDIDIKAN FISIKA,S1,30,72,41.67
UNIVERSITAS HALUOLEO,PENDIDIKAN GEOGRAFI,S1,30,142,21.13
UNIVERSITAS HALUOLEO,PENDIDIKAN KIMIA,S1,24,67,35.82
UNIVERSITAS HALUOLEO,PENDIDIKAN MATEMATIKA,S1,36,206,17.48
UNIVERSITAS HALUOLEO,PENDIDIKAN SEJARAH,S1,36,66,54.55
UNIVERSITAS HALUOLEO,PENDIDIKAN VOKASIONAL TEKNIK,S1,18,0,100.0
UNIVERSITAS HALUOLEO,PENYULUHAN PERTANIAN,S1,24,43,55.81
UNIVERSITAS HALUOLEO,PERIKANAN TANGKAP,S1,18,7,100.0
UNIVERSITAS HALUOLEO,PERPUSTAKAAN DAN ILMU INFORMASI,S1,36,30,100.0
UNIVERSITAS HALUOLEO,PETERNAKAN,S1,75,52,100.0
UNIVERSITAS HALUOLEO,PROTEKSI TANAMAN,S1,12,6,100.0
UNIVERSITAS HALUOLEO,PSIKOLOGI,S1,24,93,25.81
UNIVERSITAS HALUOLEO,REKAYASA INFRASTRUKTUR DAN LINGKUNGAN,S1,18,11,100.0
UNIVERSITAS HALUOLEO,SASTRA INDONESIA,S1,45,37,100.0
UNIVERSITAS HALUOLEO,SASTRA INGGRIS,S1,45,65,69.23
UNIVERSITAS HALUOLEO,SASTRA PRANCIS,S1,15,3,100.0
UNIVERSITAS HALUOLEO,SOSIOLOGI,S1,54,103,52.43
UNIVERSITAS HALUOLEO,STATISTIKA,S1,24,95,25.26
UNIVERSITAS HALUOLEO,TEKNIK ARSITEKTUR,S1,24,99,24.24
UNIVERSITAS HALUOLEO,TEKNIK ELEKTRO,S1,30,56,53.57
UNIVERSITAS HALUOLEO,TEKNIK GEOFISIKA,S1,18,16,100.0
UNIVERSITAS HALUOLEO,TEKNIK GEOLOGI,S1,30,32,93.75
UNIVERSITAS HALUOLEO,TEKNIK INFORMATIKA,S1,18,411,4.38
UNIVERSITAS HALUOLEO,TEKNIK KELAUTAN,S1,18,4,100.0
UNIVERSITAS HALUOLEO,TEKNIK MESIN,S1,18,30,60.0
UNIVERSITAS HALUOLEO,TEKNIK PERTAMBANGAN,S1,30,191,15.71
UNIVERSITAS HALUOLEO,TEKNIK SIPIL,S1,24,262,9.16
UNIVERSITAS HALUOLEO,TEKNOLOGI HASIL PERIKANAN,S1,18,5,100.0
UNIVERSITAS HALUOLEO,TRADISI LISAN,S1,27,7,100.0
