Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
INSTITUT PERTANIAN BOGOR,AGRIBISNIS,54,794,6.8
INSTITUT PERTANIAN BOGOR,AGRONOMI DAN HORTIKULTURA,78,940,8.3
INSTITUT PERTANIAN BOGOR,AKTUARIA,28,698,4.01
INSTITUT PERTANIAN BOGOR,ARSITEKTUR LANSEKAP,36,424,8.49
INSTITUT PERTANIAN BOGOR,BIOKIMIA,40,463,8.64
INSTITUT PERTANIAN BOGOR,BIOLOGI,40,460,8.7
INSTITUT PERTANIAN BOGOR,BISNIS,66,857,7.7
INSTITUT PERTANIAN BOGOR,EKONOMI PEMBANGUNAN,36,462,7.79
INSTITUT PERTANIAN BOGOR,EKONOMI SUMBERDAYA DAN LINGKUNGAN,38,406,9.36
INSTITUT PERTANIAN BOGOR,EKONOMI SYARIAH,34,384,8.85
INSTITUT PERTANIAN BOGOR,FISIKA,40,235,17.02
INSTITUT PERTANIAN BOGOR,ILMU DAN TEKNOLOGI KELAUTAN,40,410,9.76
INSTITUT PERTANIAN BOGOR,ILMU GIZI,38,1177,3.23
INSTITUT PERTANIAN BOGOR,ILMU KELUARGA DAN KONSUMEN,36,508,7.09
INSTITUT PERTANIAN BOGOR,ILMU KOMPUTER,48,784,6.12
INSTITUT PERTANIAN BOGOR,KEDOKTERAN HEWAN,66,682,9.68
INSTITUT PERTANIAN BOGOR,KIMIA,40,446,8.97
INSTITUT PERTANIAN BOGOR,KOMUNIKASI DAN PENGEMBANGAN MASYARAKAT,52,982,5.3
INSTITUT PERTANIAN BOGOR,KONSERVASI SUMBERDAYAHUTAN& EKOWISATA,50,609,8.21
INSTITUT PERTANIAN BOGOR,MANAJEMEN,52,1141,4.56
INSTITUT PERTANIAN BOGOR,MANAJEMEN HUTAN,48,497,9.66
INSTITUT PERTANIAN BOGOR,MANAJEMEN SUMBERDAYA LAHAN,34,395,8.61
INSTITUT PERTANIAN BOGOR,MANAJEMEN SUMBERDAYA PERAIRAN,38,319,11.91
INSTITUT PERTANIAN BOGOR,MATEMATIKA,32,420,7.62
INSTITUT PERTANIAN BOGOR,METEOROLOGI TERAPAN,40,424,9.43
INSTITUT PERTANIAN BOGOR,NUTRISI DAN TEKNOLOGI PAKAN,60,523,11.47
INSTITUT PERTANIAN BOGOR,PROTEKSI TANAMAN,38,315,12.06
INSTITUT PERTANIAN BOGOR,SILVIKULTUR,40,401,9.98
INSTITUT PERTANIAN BOGOR,STATISTIKA DAN SAINS DATA,36,848,4.25
INSTITUT PERTANIAN BOGOR,TEKNIK PERTANIAN DAN BIOSISTEM,48,415,11.57
INSTITUT PERTANIAN BOGOR,TEKNIK SIPIL DAN LINGKUNGAN,40,719,5.56
INSTITUT PERTANIAN BOGOR,TEKNOLOGI & MANAJEMEN PERIKANAN BUDIDAYA,48,374,12.83
INSTITUT PERTANIAN BOGOR,TEKNOLOGI & MANAJEMEN PERIKANAN TANGKAP,38,234,16.24
INSTITUT PERTANIAN BOGOR,TEKNOLOGI HASIL HUTAN,34,323,10.53
INSTITUT PERTANIAN BOGOR,TEKNOLOGI HASIL PERAIRAN,38,293,12.97
INSTITUT PERTANIAN BOGOR,TEKNOLOGI HASIL TERNAK,32,266,12.03
INSTITUT PERTANIAN BOGOR,TEKNOLOGI INDUSTRI PERTANIAN,50,732,6.83
INSTITUT PERTANIAN BOGOR,TEKNOLOGI PANGAN,54,1007,5.36
INSTITUT PERTANIAN BOGOR,TEKNOLOGI PRODUKSI TERNAK,40,281,14.23
