Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS NEGERI PADANG,ADMINISTRASI PENDIDIKAN,S1,30,497,6.04
UNIVERSITAS NEGERI PADANG,AKUNTANSI (NK),S1,23,662,3.47
UNIVERSITAS NEGERI PADANG,ANIMASI,D4,14,0,100.0
UNIVERSITAS NEGERI PADANG,BAHASA & SASTRA INDONESIA (NK),S1,30,222,13.51
UNIVERSITAS NEGERI PADANG,BAHASA & SASTRA INGGRIS (NK),S1,23,264,8.71
UNIVERSITAS NEGERI PADANG,BIMBINGAN DAN KONSELING,S1,34,656,5.18
UNIVERSITAS NEGERI PADANG,BIOLOGI (NK),S1,35,198,17.68
UNIVERSITAS NEGERI PADANG,DISAIN KOM. VISUAL (NK),S1,32,135,23.7
UNIVERSITAS NEGERI PADANG,EKONOMI PEMBANGUNAN (NK),S1,40,366,10.93
UNIVERSITAS NEGERI PADANG,FISIKA (NK),S1,30,97,30.93
UNIVERSITAS NEGERI PADANG,GEOGRAFI (NK),S1,29,286,10.14
UNIVERSITAS NEGERI PADANG,ILMU ADMINISTRASI NEGARA (NK),S1,67,1022,6.56
UNIVERSITAS NEGERI PADANG,ILMU KEOLAHRAGAAN (NK),S1,50,15,100.0
UNIVERSITAS NEGERI PADANG,INFORMATIKA,S1,12,0,100.0
UNIVERSITAS NEGERI PADANG,KIMIA (NK),S1,39,170,22.94
UNIVERSITAS NEGERI PADANG,MANAJEMEN (NK),S1,40,1294,3.09
UNIVERSITAS NEGERI PADANG,MANAJEMEN PERHOTELAN (NK),D4,40,747,5.35
UNIVERSITAS NEGERI PADANG,MATEMATIKA (NK),S1,27,164,16.46
UNIVERSITAS NEGERI PADANG,PEND. GURU PENDIDIKAN ANAK USIA DINI,S1,42,379,11.08
UNIVERSITAS NEGERI PADANG,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),S1,25,269,9.29
UNIVERSITAS NEGERI PADANG,PEND. TEKNIK INFORMATIKA DAN KOMPUTER,S1,27,602,4.49
UNIVERSITAS NEGERI PADANG,PENDD. BHS & SAST. INDO. & DAERAH,S1,44,434,10.14
UNIVERSITAS NEGERI PADANG,PENDD. BHS INGGRIS,S1,38,384,9.9
UNIVERSITAS NEGERI PADANG,PENDD. KEPELATIHAN OLAHRAGA,S1,70,135,51.85
UNIVERSITAS NEGERI PADANG,PENDD. KESEJAHTERAAN KELUARGA,S1,43,454,9.47
UNIVERSITAS NEGERI PADANG,PENDIDIKAN BAHASA JEPANG,S1,19,84,22.62
UNIVERSITAS NEGERI PADANG,PENDIDIKAN BIOLOGI,S1,38,332,11.45
UNIVERSITAS NEGERI PADANG,PENDIDIKAN EKONOMI,S1,40,287,13.94
UNIVERSITAS NEGERI PADANG,PENDIDIKAN FISIKA,S1,47,212,22.17
UNIVERSITAS NEGERI PADANG,PENDIDIKAN GEOGRAFI,S1,24,382,6.28
UNIVERSITAS NEGERI PADANG,PENDIDIKAN ILMU PENGETAHUAN ALAM,S1,38,249,15.26
UNIVERSITAS NEGERI PADANG,PENDIDIKAN KEAGAMAAN ISLAM,S1,38,565,6.73
UNIVERSITAS NEGERI PADANG,PENDIDIKAN KIMIA,S1,42,262,16.03
UNIVERSITAS NEGERI PADANG,PENDIDIKAN LUAR BIASA,S1,60,354,16.95
UNIVERSITAS NEGERI PADANG,PENDIDIKAN LUAR SEKOLAH,S1,32,140,22.86
UNIVERSITAS NEGERI PADANG,PENDIDIKAN MATEMATIKA,S1,44,428,10.28
UNIVERSITAS NEGERI PADANG,PENDIDIKAN MUSIK,S1,15,27,55.56
UNIVERSITAS NEGERI PADANG,PENDIDIKAN SEJARAH,S1,37,330,11.21
UNIVERSITAS NEGERI PADANG,PENDIDIKAN SENDRATASIK,S1,44,115,38.26
UNIVERSITAS NEGERI PADANG,PENDIDIKAN SENI RUPA,S1,32,66,48.48
UNIVERSITAS NEGERI PADANG,PENDIDIKAN SOSIOLOGI ANTROPOLOGI,S1,43,592,7.26
UNIVERSITAS NEGERI PADANG,PENDIDIKAN TARI,S1,18,29,62.07
UNIVERSITAS NEGERI PADANG,PENDIDIKAN TEKNIK BANGUNAN,S1,16,72,22.22
