Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS TEUKU UMAR,AGRIBISNIS,36,99,36.36
UNIVERSITAS TEUKU UMAR,AGROTEKNOLOGI,40,60,66.67
UNIVERSITAS TEUKU UMAR,AKUAKULTUR,12,16,75.0
UNIVERSITAS TEUKU UMAR,AKUNTANSI,48,89,53.93
UNIVERSITAS TEUKU UMAR,EKONOMI PEMBANGUNAN,16,33,48.48
UNIVERSITAS TEUKU UMAR,GIZI,40,141,28.37
UNIVERSITAS TEUKU UMAR,ILMU ADMINISTRASI NEGARA,48,143,33.57
UNIVERSITAS TEUKU UMAR,ILMU HUKUM,40,70,57.14
UNIVERSITAS TEUKU UMAR,ILMU KELAUTAN,16,22,72.73
UNIVERSITAS TEUKU UMAR,ILMU KOMUNIKASI,48,89,53.93
UNIVERSITAS TEUKU UMAR,KESEHATAN MASYARAKAT,64,192,33.33
UNIVERSITAS TEUKU UMAR,MANAJEMEN,48,125,38.4
UNIVERSITAS TEUKU UMAR,PERIKANAN,20,50,40.0
UNIVERSITAS TEUKU UMAR,SOSIOLOGI,40,92,43.48
UNIVERSITAS TEUKU UMAR,SUMBER DAYA AKUATIK,12,3,100.0
UNIVERSITAS TEUKU UMAR,TEKNIK INDUSTRI,24,40,60.0
UNIVERSITAS TEUKU UMAR,TEKNIK MESIN,28,37,75.68
UNIVERSITAS TEUKU UMAR,TEKNIK SIPIL,48,68,70.59
UNIVERSITAS TEUKU UMAR,TEKNOLOGI HASIL PERTANIAN,16,54,29.63
UNIVERSITAS TEUKU UMAR,TEKNOLOGI INFORMASI,48,232,20.69
