Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,BIOLOGI,15,141,10.64
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,FISIKA,10,37,27.03
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,ILMU HUKUM (IH),29,473,6.13
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,ILMU KESEJAHTERAAN SOSIAL (IKS),15,326,4.6
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,ILMU KOMUNIKASI,26,714,3.64
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,ILMU PERPUSTAKAAN (IP),20,474,4.22
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,KIMIA,15,116,12.93
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,MATEMATIKA,15,129,11.63
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,PENDIDIKAN BIOLOGI,12,150,8.0
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,PENDIDIKAN FISIKA,12,49,24.49
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,PENDIDIKAN KIMIA,12,94,12.77
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,PENDIDIKAN MATEMATIKA,12,155,7.74
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,PSIKOLOGI,26,754,3.45
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,SASTRA INGGRIS (SI),16,267,5.99
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,SOSIOLOGI,13,282,4.61
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,TEKNIK INDUSTRI,15,238,6.3
UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,TEKNIK INFORMATIKA,16,541,2.96
