Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
ISI DENPASAR,DESAIN INTERIOR,S1,12,38,31.58
ISI DENPASAR,DESAIN KOMUNIKASI VISUAL,S1,24,73,32.88
ISI DENPASAR,DESAIN MODE,D4,15,0,100.0
ISI DENPASAR,FOTOGRAFI,S1,12,17,70.59
ISI DENPASAR,KRIYA,S1,6,3,100.0
ISI DENPASAR,MUSIK,S1,12,11,100.0
ISI DENPASAR,"PENDIDIKAN SENI DRAMA, TARI, DAN MUSIK",S1,24,24,100.0
ISI DENPASAR,PRODUKSI FILM DAN TELEVISI,D4,12,0,100.0
ISI DENPASAR,SENI KARAWITAN,S1,24,5,100.0
ISI DENPASAR,SENI MURNI,S1,15,9,100.0
ISI DENPASAR,SENI PEDALANGAN,S1,4,1,100.0
ISI DENPASAR,TARI,S1,10,17,58.82
