Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS TIMOR,ADM. NEGARA,S1,64,26,100.0
UNIVERSITAS TIMOR,AGRIBISNIS,S1,24,11,100.0
UNIVERSITAS TIMOR,AGROTEKNOLOGI,S1,24,5,100.0
UNIVERSITAS TIMOR,BIOLOGI,S1,20,1,100.0
UNIVERSITAS TIMOR,EKO. PEMBANGUNAN,S1,32,26,100.0
UNIVERSITAS TIMOR,ILMU PEMERINTAHAN,S1,48,14,100.0
UNIVERSITAS TIMOR,KIMIA,S1,16,5,100.0
UNIVERSITAS TIMOR,MANAJEMEN,S1,40,44,90.91
UNIVERSITAS TIMOR,MATEMATIKA,S1,12,8,100.0
UNIVERSITAS TIMOR,PEND. BAHASA INDONESIA,S1,24,9,100.0
UNIVERSITAS TIMOR,PEND. BAHASA INGGRIS,S1,20,14,100.0
UNIVERSITAS TIMOR,PEND. BIOLOGI,S1,24,6,100.0
UNIVERSITAS TIMOR,PEND. MATEMATIKA,S1,20,8,100.0
UNIVERSITAS TIMOR,PETERNAKAN,S1,24,16,100.0
UNIVERSITAS TIMOR,TEKNOLOGI INFORMASI,S1,20,23,86.96
