Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS RIAU,AGROTEKNOLOGI,S1,60,674,8.9
UNIVERSITAS RIAU,AKUNTANSI,S1,108,1270,8.5
UNIVERSITAS RIAU,BIMBINGAN KONSELING,S1,12,342,3.51
UNIVERSITAS RIAU,BIOLOGI,S1,36,241,14.94
UNIVERSITAS RIAU,BUDIDAYA PERAIRAN,S1,36,146,24.66
UNIVERSITAS RIAU,EKONOMI PEMBANGUNAN,S1,48,322,14.91
UNIVERSITAS RIAU,FISIKA,S1,36,91,39.56
UNIVERSITAS RIAU,HUBUNGAN INTERNASIONAL,S1,60,553,10.85
UNIVERSITAS RIAU,ILMU ADMINISTRASI NEGARA,S1,48,740,6.49
UNIVERSITAS RIAU,ILMU ADMINISTRASI NIAGA,S1,36,492,7.32
UNIVERSITAS RIAU,ILMU HUKUM,S1,36,663,5.43
UNIVERSITAS RIAU,ILMU KELAUTAN,S1,36,219,16.44
UNIVERSITAS RIAU,ILMU KEPERAWATAN,S1,60,901,6.66
UNIVERSITAS RIAU,ILMU KOMUNIKASI,S1,84,1001,8.39
UNIVERSITAS RIAU,ILMU PEMERINTAHAN,S1,60,580,10.34
UNIVERSITAS RIAU,KEHUTANAN,S1,24,255,9.41
UNIVERSITAS RIAU,KIMIA,S1,36,205,17.56
UNIVERSITAS RIAU,MANAJEMEN,S1,108,1787,6.04
UNIVERSITAS RIAU,MANAJEMEN SUMBERDAYA PERAIRAN,S1,36,162,22.22
UNIVERSITAS RIAU,MATEMATIKA,S1,24,251,9.56
UNIVERSITAS RIAU,PARIWISATA,S1,24,383,6.27
UNIVERSITAS RIAU,PAUD,S1,24,184,13.04
UNIVERSITAS RIAU,PEMANFAATAN SUMBERDAYA PERIKANAN,S1,24,71,33.8
UNIVERSITAS RIAU,PEND JASMANI KESEHATAN & REKREASI,S1,24,81,29.63
UNIVERSITAS RIAU,PEND KEPELATIHAN OLAHRAGA,S1,24,36,66.67
UNIVERSITAS RIAU,PEND. BAHASA JEPANG,S1,12,59,20.34
UNIVERSITAS RIAU,"PEND. BAHASA, SASTRA INDONEIA & DAERAH",S1,36,486,7.41
UNIVERSITAS RIAU,PEND. BHS. INGGRIS,S1,36,489,7.36
UNIVERSITAS RIAU,PEND. BIOLOGI,S1,24,379,6.33
UNIVERSITAS RIAU,PEND. DOKTER,S1,36,895,4.02
UNIVERSITAS RIAU,PEND. EKONOMI,S1,36,213,16.9
UNIVERSITAS RIAU,PEND. FISIKA,S1,24,182,13.19
UNIVERSITAS RIAU,PEND. KIMIA,S1,24,196,12.24
UNIVERSITAS RIAU,PEND. LUAR SEKOLAH,S1,24,45,53.33
UNIVERSITAS RIAU,PEND. MATEMATIKA,S1,36,555,6.49
UNIVERSITAS RIAU,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),S1,24,240,10.0
UNIVERSITAS RIAU,PEND. SEJARAH,S1,24,253,9.49
UNIVERSITAS RIAU,PGSD,S1,36,1420,2.54
UNIVERSITAS RIAU,SISTEM INFORMASI,S1,24,465,5.16
UNIVERSITAS RIAU,SOSIAL EKONOMI PERIKANAN,S1,24,39,61.54
UNIVERSITAS RIAU,SOSIAL EKONOMI PERTANIAN (AGRIBISNIS),S1,36,560,6.43
UNIVERSITAS RIAU,SOSIOLOGI,S1,72,542,13.28
UNIVERSITAS RIAU,STATISTIKA,S1,12,119,10.08
UNIVERSITAS RIAU,TEKNIK ARSITEK,S1,12,257,4.67
UNIVERSITAS RIAU,TEKNIK ELEKTRO,S1,24,297,8.08
UNIVERSITAS RIAU,TEKNIK INFORMATIKA,S1,24,432,5.56
UNIVERSITAS RIAU,TEKNIK KIMIA,S1,36,318,11.32
UNIVERSITAS RIAU,TEKNIK LINGKUNGAN,S1,24,295,8.14
UNIVERSITAS RIAU,TEKNIK MESIN,S1,36,303,11.88
UNIVERSITAS RIAU,TEKNIK SIPIL,S1,36,611,5.89
UNIVERSITAS RIAU,TEKNOLOGI HASIL PERIKANAN,S1,36,128,28.12
UNIVERSITAS RIAU,TEKNOLOGI HASIL PERTANIAN,S1,24,235,10.21
UNIVERSITAS RIAU,TEKNOLOGI INDUSTRI PERTANIAN,S1,12,134,8.96
