Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
ISI YOGYAKARTA,DESAIN INTERIOR,27,264,10.23
ISI YOGYAKARTA,DESAIN KOMUNIKASI VISUAL,27,659,4.1
ISI YOGYAKARTA,DESAIN PRODUK,11,69,15.94
ISI YOGYAKARTA,ETNOMUSIKOLOGI,18,20,90.0
ISI YOGYAKARTA,FOTOGRAFI,27,172,15.7
ISI YOGYAKARTA,KRIYA SENI,29,70,41.43
ISI YOGYAKARTA,PENCIPTAAN MUSIK,12,39,30.77
ISI YOGYAKARTA,PENDIDIKAN MUSIK,14,90,15.56
ISI YOGYAKARTA,"PENDIDIKAN SENI DRAMA, TARI, DAN MUSIK",14,34,41.18
ISI YOGYAKARTA,PENYAJIAN MUSIK,12,0,100.0
ISI YOGYAKARTA,SENI KARAWITAN,15,29,51.72
ISI YOGYAKARTA,SENI MUSIK,15,117,12.82
ISI YOGYAKARTA,SENI PEDALANGAN,5,11,45.45
ISI YOGYAKARTA,SENI RUPA MURNI,36,169,21.3
ISI YOGYAKARTA,SENI TARI,24,115,20.87
ISI YOGYAKARTA,SENI TEATER,21,37,56.76
ISI YOGYAKARTA,TATA KELOLA SENI,14,60,23.33
ISI YOGYAKARTA,TELEVISI DAN FILM,29,409,7.09
