Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS SRIWIJAYA,AGRIBISNIS,40,620,6.45
UNIVERSITAS SRIWIJAYA,AGROEKOTEKNOLOGI,20,209,9.57
UNIVERSITAS SRIWIJAYA,AGRONOMI,20,98,20.41
UNIVERSITAS SRIWIJAYA,AKUNTANSI,40,960,4.17
UNIVERSITAS SRIWIJAYA,ARSITEKTUR,18,301,5.98
UNIVERSITAS SRIWIJAYA,BIMB & KONSELING,19,288,6.6
UNIVERSITAS SRIWIJAYA,BIOLOGI,24,165,14.55
UNIVERSITAS SRIWIJAYA,BUDIDAYA PERAIRAN,20,80,25.0
UNIVERSITAS SRIWIJAYA,EKONOMI PEMBANGUNAN,40,433,9.24
UNIVERSITAS SRIWIJAYA,FARMASI,23,997,2.31
UNIVERSITAS SRIWIJAYA,FISIKA,24,108,22.22
UNIVERSITAS SRIWIJAYA,GIZI,20,353,5.67
UNIVERSITAS SRIWIJAYA,ILMU ADM NEGARA,50,849,5.89
UNIVERSITAS SRIWIJAYA,ILMU HUBUNGAN INTERNASIONAL,50,346,14.45
UNIVERSITAS SRIWIJAYA,ILMU HUKUM,100,799,12.52
UNIVERSITAS SRIWIJAYA,ILMU KELAUTAN,24,141,17.02
UNIVERSITAS SRIWIJAYA,ILMU KEPERAWATAN,24,434,5.53
UNIVERSITAS SRIWIJAYA,ILMU KESEHATAN MASYARAKAT,44,936,4.7
UNIVERSITAS SRIWIJAYA,ILMU KOMUNIKASI,60,844,7.11
UNIVERSITAS SRIWIJAYA,ILMU TANAH,20,117,17.09
UNIVERSITAS SRIWIJAYA,KESEHATAN LINGKUNGAN,20,260,7.69
UNIVERSITAS SRIWIJAYA,KIMIA,24,148,16.22
UNIVERSITAS SRIWIJAYA,MANAJEMEN,40,1312,3.05
UNIVERSITAS SRIWIJAYA,MATEMATIKA,24,209,11.48
UNIVERSITAS SRIWIJAYA,PAUD,19,232,8.19
UNIVERSITAS SRIWIJAYA,PEND BHS INGGRIS,16,327,4.89
UNIVERSITAS SRIWIJAYA,"PEND BHS, SATRA IND & DAERAH",16,316,5.06
UNIVERSITAS SRIWIJAYA,PEND BIOLOGI,16,291,5.5
UNIVERSITAS SRIWIJAYA,PEND EKONOMI,16,210,7.62
UNIVERSITAS SRIWIJAYA,PEND FISIKA,16,165,9.7
UNIVERSITAS SRIWIJAYA,PEND SEJARAH,16,188,8.51
UNIVERSITAS SRIWIJAYA,PEND TEKNIK MESIN,19,86,22.09
UNIVERSITAS SRIWIJAYA,PEND. KIMIA,16,166,9.64
UNIVERSITAS SRIWIJAYA,PEND. MATEMATIKA,16,350,4.57
UNIVERSITAS SRIWIJAYA,PENDIDIKAN DOKTER,46,1020,4.51
UNIVERSITAS SRIWIJAYA,PENDIDIKAN DOKTER GIGI,14,410,3.41
UNIVERSITAS SRIWIJAYA,PENDIDIKAN LUAR SEKOLAH,19,62,30.65
UNIVERSITAS SRIWIJAYA,PENJASKES,16,63,25.4
UNIVERSITAS SRIWIJAYA,PETERNAKAN,20,74,27.03
UNIVERSITAS SRIWIJAYA,PGSD,16,1201,1.33
UNIVERSITAS SRIWIJAYA,PPKN,16,211,7.58
UNIVERSITAS SRIWIJAYA,PROTEKSI TANAMAN,20,101,19.8
UNIVERSITAS SRIWIJAYA,PSIKOLOGI,14,285,4.91
UNIVERSITAS SRIWIJAYA,SISTEM INFORMASI,34,859,3.96
UNIVERSITAS SRIWIJAYA,SISTEM KOMPUTER,34,400,8.5
UNIVERSITAS SRIWIJAYA,SOSIOLOGI,40,450,8.89
UNIVERSITAS SRIWIJAYA,TEKNIK ELEKTRO,28,477,5.87
UNIVERSITAS SRIWIJAYA,TEKNIK GEOLOGI,16,150,10.67
UNIVERSITAS SRIWIJAYA,TEKNIK INFORMATIKA,34,688,4.94
UNIVERSITAS SRIWIJAYA,TEKNIK KIMIA,28,308,9.09
UNIVERSITAS SRIWIJAYA,TEKNIK MESIN,28,420,6.67
UNIVERSITAS SRIWIJAYA,TEKNIK PERTAMBANGAN,24,643,3.73
UNIVERSITAS SRIWIJAYA,TEKNIK PERTANIAN,20,169,11.83
UNIVERSITAS SRIWIJAYA,TEKNIK SIPIL,28,646,4.33
UNIVERSITAS SRIWIJAYA,TEKNOLOGI HASIL PERIKANAN,20,87,22.99
UNIVERSITAS SRIWIJAYA,TEKNOLOGI HASIL PERTANIAN,20,167,11.98
