Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS MARITIM RAJA ALI HAJI,AKUNTANSI,S1,55,174,31.61
UNIVERSITAS MARITIM RAJA ALI HAJI,BUDI DAYA PERAIRAN,S1,40,30,100.0
UNIVERSITAS MARITIM RAJA ALI HAJI,ILMU ADMINISTRASI NEGARA,S1,40,119,33.61
UNIVERSITAS MARITIM RAJA ALI HAJI,ILMU HUBUNGAN INTERNASIONAL,S1,40,62,64.52
UNIVERSITAS MARITIM RAJA ALI HAJI,ILMU HUKUM,S1,60,65,92.31
UNIVERSITAS MARITIM RAJA ALI HAJI,ILMU KELAUTAN,S1,40,48,83.33
UNIVERSITAS MARITIM RAJA ALI HAJI,ILMU PEMERINTAHAN,S1,40,89,44.94
UNIVERSITAS MARITIM RAJA ALI HAJI,MANAJEMEN,S1,75,173,43.35
UNIVERSITAS MARITIM RAJA ALI HAJI,MANAJEMEN SUMBERDAYA PERAIRAN,S1,40,54,74.07
UNIVERSITAS MARITIM RAJA ALI HAJI,PENDIDIKAN BAHASA INDONESIA,S1,60,106,56.6
UNIVERSITAS MARITIM RAJA ALI HAJI,PENDIDIKAN BAHASA INGGRIS,S1,45,62,72.58
UNIVERSITAS MARITIM RAJA ALI HAJI,PENDIDIKAN BIOLOGI,S1,45,44,100.0
UNIVERSITAS MARITIM RAJA ALI HAJI,PENDIDIKAN KIMIA,S1,45,21,100.0
UNIVERSITAS MARITIM RAJA ALI HAJI,PENDIDIKAN MATEMATIKA,S1,45,59,76.27
UNIVERSITAS MARITIM RAJA ALI HAJI,SOSIAL EKONOMI PERIKANAN,S1,20,15,100.0
UNIVERSITAS MARITIM RAJA ALI HAJI,SOSIOLOGI,S1,40,78,51.28
UNIVERSITAS MARITIM RAJA ALI HAJI,TEKNIK ELEKTRO,S1,60,35,100.0
UNIVERSITAS MARITIM RAJA ALI HAJI,TEKNIK INFORMATIKA,S1,60,87,68.97
UNIVERSITAS MARITIM RAJA ALI HAJI,TEKNIK PERKAPALAN,S1,40,20,100.0
UNIVERSITAS MARITIM RAJA ALI HAJI,TEKNOLOGI HASIL PERIKANAN,S1,40,27,100.0
