Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
ISI YOGYAKARTA,DESAIN INTERIOR,S1,36,644,5.59
ISI YOGYAKARTA,DESAIN KOMUNIKASI VISUAL,S1,36,1389,2.59
ISI YOGYAKARTA,DESAIN PRODUK,S1,14,188,7.45
ISI YOGYAKARTA,ETNOMUSIKOLOGI,S1,24,58,41.38
ISI YOGYAKARTA,FOTOGRAFI,S1,36,342,10.53
ISI YOGYAKARTA,KRIYA SENI,S1,38,97,39.18
ISI YOGYAKARTA,PENCIPTAAN MUSIK,S1,16,116,13.79
ISI YOGYAKARTA,PENDIDIKAN MUSIK,S1,18,170,10.59
ISI YOGYAKARTA,"PENDIDIKAN SENI DRAMA, TARI, DAN MUSIK",S1,18,73,24.66
ISI YOGYAKARTA,PENYAJIAN MUSIK,D4,16,0,100.0
ISI YOGYAKARTA,SENI KARAWITAN,S1,20,60,33.33
ISI YOGYAKARTA,SENI MUSIK,S1,20,226,8.85
ISI YOGYAKARTA,SENI PEDALANGAN,S1,6,11,54.55
ISI YOGYAKARTA,SENI RUPA MURNI,S1,48,290,16.55
ISI YOGYAKARTA,SENI TARI,S1,32,145,22.07
ISI YOGYAKARTA,SENI TEATER,S1,28,57,49.12
ISI YOGYAKARTA,TATA KELOLA SENI,S1,18,104,17.31
ISI YOGYAKARTA,TELEVISI DAN FILM,S1,38,782,4.86
