Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,AKUNTANSI,56,300,18.67
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,ARSITEKTUR,28,175,16.0
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,BIOLOGI,28,117,23.93
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,HUBUNGAN INTERNASIONAL,45,182,24.73
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,HUKUM,32,230,13.91
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,ILMU EKONOMI,43,306,14.05
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,ILMU KELAUTAN,28,94,29.79
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,ILMU KOMUNIKASI,56,523,10.71
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,ILMU POLITIK,45,125,36.0
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,MANAJEMEN,43,720,5.97
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,MATEMATIKA,28,76,36.84
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,PENDIDIKAN BAHASA INGGRIS,43,308,13.96
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,PENDIDIKAN ILMU PENGETAHUAN ALAM,24,91,26.37
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,PENDIDIKAN MATEMATIKA,40,190,21.05
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,PSIKOLOGI,71,681,10.43
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,SASTRA INDONESIA,42,193,21.76
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,SASTRA INGGRIS,52,263,19.77
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,SISTEM INFORMASI,28,241,11.62
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,SOSIOLOGI,45,335,13.43
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,TEKNIK LINGKUNGAN,28,206,13.59
