Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS SAM RATULANGI,AGRIBISNIS,S1,108,130,83.08
UNIVERSITAS SAM RATULANGI,AGROBISNIS PERIKANAN,S1,38,31,100.0
UNIVERSITAS SAM RATULANGI,AGROEKOTEKNOLOGI,S1,30,41,73.17
UNIVERSITAS SAM RATULANGI,AGRONOMI,S1,25,8,100.0
UNIVERSITAS SAM RATULANGI,AKUNTANSI,S1,205,493,41.58
UNIVERSITAS SAM RATULANGI,ANTROPOLOGI SOSIAL,S1,25,20,100.0
UNIVERSITAS SAM RATULANGI,ARSITEKTUR,S1,60,160,37.5
UNIVERSITAS SAM RATULANGI,BIOLOGI,S1,45,41,100.0
UNIVERSITAS SAM RATULANGI,BUDIDAYA PERAIRAN,S1,25,8,100.0
UNIVERSITAS SAM RATULANGI,EKONOMI PEMBANGNAN,S1,83,93,89.25
UNIVERSITAS SAM RATULANGI,FARMASI,S1,85,474,17.93
UNIVERSITAS SAM RATULANGI,FISIKA,S1,25,13,100.0
UNIVERSITAS SAM RATULANGI,ILMU ADMINISTRASI BISNIS,S1,83,316,26.27
UNIVERSITAS SAM RATULANGI,ILMU ADMINISTRASI NEGARA,S1,85,253,33.6
UNIVERSITAS SAM RATULANGI,ILMU HUKUM,S1,528,860,61.4
UNIVERSITAS SAM RATULANGI,ILMU KELAUTAN,S1,60,44,100.0
UNIVERSITAS SAM RATULANGI,ILMU KEPERAWATAN,S1,48,201,23.88
UNIVERSITAS SAM RATULANGI,ILMU KESEHATAN MASYARAKAT,S1,160,436,36.7
UNIVERSITAS SAM RATULANGI,ILMU KOMUNIKASI,S1,80,236,33.9
UNIVERSITAS SAM RATULANGI,ILMU PEMERINTAHAN,S1,95,257,36.96
UNIVERSITAS SAM RATULANGI,ILMU PERPUSTAKAAN,S1,25,21,100.0
UNIVERSITAS SAM RATULANGI,ILMU POLITIK,S1,48,69,69.57
UNIVERSITAS SAM RATULANGI,ILMU SEJARAH,S1,15,22,68.18
UNIVERSITAS SAM RATULANGI,ILMU TANAH,S1,30,16,100.0
UNIVERSITAS SAM RATULANGI,INFORMATIKA,S1,120,433,27.71
UNIVERSITAS SAM RATULANGI,KEHUTANAN,S1,30,32,93.75
UNIVERSITAS SAM RATULANGI,KIMIA,S1,35,33,100.0
UNIVERSITAS SAM RATULANGI,MANAJEMEN,S1,313,938,33.37
UNIVERSITAS SAM RATULANGI,MANAJEMEN SUMBERDAYA PERAIRAN,S1,25,16,100.0
UNIVERSITAS SAM RATULANGI,MATEMATIKA,S1,60,48,100.0
UNIVERSITAS SAM RATULANGI,PEMANFAATAN SUMBERDAYA PERIKANAN,S1,25,12,100.0
UNIVERSITAS SAM RATULANGI,PENDIDIKAN DOKTER,S1,100,1148,8.71
UNIVERSITAS SAM RATULANGI,PENDIDIKAN DOKTER GIGI,S1,15,276,5.43
UNIVERSITAS SAM RATULANGI,PERENCANAAN WILAYAH DAN KOTA,S1,60,117,51.28
UNIVERSITAS SAM RATULANGI,PETERNAKAN,S1,110,60,100.0
UNIVERSITAS SAM RATULANGI,PROTEKSI TANAMAN,S1,25,8,100.0
UNIVERSITAS SAM RATULANGI,SASTRA INDONESIA,S1,25,35,71.43
UNIVERSITAS SAM RATULANGI,SASTRA INGGRIS,S1,130,188,69.15
UNIVERSITAS SAM RATULANGI,SASTRA JERMAN,S1,15,15,100.0
UNIVERSITAS SAM RATULANGI,SISTEM INFORMASI,S1,70,115,60.87
UNIVERSITAS SAM RATULANGI,SOSIOLOGI,S1,35,49,71.43
UNIVERSITAS SAM RATULANGI,TEKNIK ELEKTRO,S1,53,126,42.06
UNIVERSITAS SAM RATULANGI,TEKNIK LINGKUNGAN,S1,25,50,50.0
UNIVERSITAS SAM RATULANGI,TEKNIK MESIN,S1,38,54,70.37
UNIVERSITAS SAM RATULANGI,TEKNIK PERTANIAN,S1,52,77,67.53
UNIVERSITAS SAM RATULANGI,TEKNIK SIPIL,S1,125,426,29.34
UNIVERSITAS SAM RATULANGI,TEKNOLOGI HASIL PERIKANAN,S1,25,20,100.0
UNIVERSITAS SAM RATULANGI,TEKNOLOGI PANGAN,S1,32,26,100.0
