Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS BORNEO TARAKAN,AGRIBISNIS,48,82,58.54
UNIVERSITAS BORNEO TARAKAN,AGROTEKNOLOGI,32,61,52.46
UNIVERSITAS BORNEO TARAKAN,AKUAKULTUR,32,19,100.0
UNIVERSITAS BORNEO TARAKAN,AKUNTANSI,36,126,28.57
UNIVERSITAS BORNEO TARAKAN,BIMBINGAN DAN KONSELING,32,122,26.23
UNIVERSITAS BORNEO TARAKAN,EKONOMI PEMBANGUNAN,48,145,33.1
UNIVERSITAS BORNEO TARAKAN,HUKUM,96,201,47.76
UNIVERSITAS BORNEO TARAKAN,KEBIDANAN,32,64,50.0
UNIVERSITAS BORNEO TARAKAN,KEPERAWATAN,32,111,28.83
UNIVERSITAS BORNEO TARAKAN,MANAJEMEN,48,388,12.37
UNIVERSITAS BORNEO TARAKAN,MANAJEMEN SUMBER DAYA PERAIRAN,32,48,66.67
UNIVERSITAS BORNEO TARAKAN,PENDIDIKAN BAHASA INDONESIA,32,76,42.11
UNIVERSITAS BORNEO TARAKAN,PENDIDIKAN BAHASA INGGRIS,32,76,42.11
UNIVERSITAS BORNEO TARAKAN,PENDIDIKAN BIOLOGI,32,39,82.05
UNIVERSITAS BORNEO TARAKAN,PENDIDIKAN GURU SEKOLAH DASAR,64,210,30.48
UNIVERSITAS BORNEO TARAKAN,PENDIDIKAN MATEMATIKA,32,38,84.21
UNIVERSITAS BORNEO TARAKAN,TEKNIK ELEKTRO,32,39,82.05
UNIVERSITAS BORNEO TARAKAN,TEKNIK KOMPUTER,32,0,100.0
UNIVERSITAS BORNEO TARAKAN,TEKNIK MESIN,16,26,61.54
UNIVERSITAS BORNEO TARAKAN,TEKNIK SIPIL,48,96,50.0
UNIVERSITAS BORNEO TARAKAN,TEKNOLOGI HASIL PERIKANAN,32,30,100.0
