Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN MULTIMEDIA KAMPUS CIBIRU,S1,32,318,10.06
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN PARIWISATA,S1,40,302,13.25
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN SEJARAH,S1,40,431,9.28
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN SENI MUSIK,S1,60,230,26.09
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN SENI RUPA DAN KERAJINAN,S1,50,177,28.25
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN SENI TARI,S1,80,187,42.78
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN SISTEM DAN TEKNOLOGI INFORMASI KAMPUS PURWAKARTA,S1,45,181,24.86
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN SOSIOLOGI,S1,40,579,6.91
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TATA BOGA,S1,40,1104,3.62
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TATA BUSANA,S1,30,594,5.05
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNIK ARSITEKTUR,S1,40,266,15.04
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNIK BANGUNAN,S1,50,230,21.74
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNIK ELEKTRO,S1,50,109,45.87
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNIK MESIN,S1,35,212,16.51
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNIK OTOMASI INDUSTRI DAN ROBOTIKA,S1,22,103,21.36
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNIK OTOMOTIF,S1,40,170,23.53
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNOLOGI AGRO INDUSTRI,S1,20,190,10.53
UNIVERSITAS PENDIDIKAN INDONESIA,PERPUSTAKAAN DAN INFORMASI,S1,18,271,6.64
UNIVERSITAS PENDIDIKAN INDONESIA,PGPAUD KAMPUS BUMI SILIWANGI,S1,41,359,11.42
UNIVERSITAS PENDIDIKAN INDONESIA,PGPAUD KAMPUS CIBIRU,S1,32,207,15.46
UNIVERSITAS PENDIDIKAN INDONESIA,PGPAUD KAMPUS PURWAKARTA,S1,50,117,42.74
UNIVERSITAS PENDIDIKAN INDONESIA,PGPAUD KAMPUS SERANG,S1,60,82,73.17
UNIVERSITAS PENDIDIKAN INDONESIA,PGPAUD KAMPUS TASIKMALAYA,S1,70,163,42.94
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD KAMPUS BUMI SILIWANGI,S1,72,1153,6.24
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD KAMPUS CIBIRU,S1,64,1130,5.66
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD KAMPUS PURWAKARTA,S1,83,439,18.91
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD KAMPUS SERANG,S1,70,342,20.47
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD KAMPUS SUMEDANG,S1,110,824,13.35
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD KAMPUS TASIKMALAYA,S1,80,689,11.61
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD PEND. JASMANI KAMPUS BUMI SILIWANGI,S1,76,171,44.44
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD PENDIDIKAN JASMANI KAMPUS SUMEDANG,S1,100,107,93.46
UNIVERSITAS PENDIDIKAN INDONESIA,PKN,S1,40,258,15.5
UNIVERSITAS PENDIDIKAN INDONESIA,PSIKOLOGI,S1,54,1715,3.15
UNIVERSITAS PENDIDIKAN INDONESIA,REKAYASA PERANGKAT LUNAK (KAMPUS UPI CIBIRU),S1,32,204,15.69
UNIVERSITAS PENDIDIKAN INDONESIA,SAINS INFORMASI GEOGRAFI,S1,50,331,15.11
UNIVERSITAS PENDIDIKAN INDONESIA,SENI MUSIK,S1,70,96,72.92
UNIVERSITAS PENDIDIKAN INDONESIA,SISTEM INFORMASI KELAUTAN KAMPUS SERANG,S1,65,107,60.75
UNIVERSITAS PENDIDIKAN INDONESIA,SISTEM TELEKOMUNIKASI (KAMPUS UPI PURWAKARTA),S1,45,148,30.41
UNIVERSITAS PENDIDIKAN INDONESIA,TEKNIK ELEKTRO,S1,40,470,8.51
UNIVERSITAS PENDIDIKAN INDONESIA,TEKNIK KOMPUTER - KAMPUS CIBIRU,S1,32,428,7.48
UNIVERSITAS PENDIDIKAN INDONESIA,TEKNIK LOGISTIK,S1,50,387,12.92
UNIVERSITAS PENDIDIKAN INDONESIA,TEKNIK SIPIL,S1,40,669,5.98
UNIVERSITAS PENDIDIKAN INDONESIA,TEKNOLOGI PENDIDIKAN,S1,41,462,8.87
