Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
"UPN ""VETERAN"" YOGYAKARTA",AGRIBISNIS,S1,60,547,10.97
"UPN ""VETERAN"" YOGYAKARTA",AGROTEKNOLOGI,S1,175,818,21.39
"UPN ""VETERAN"" YOGYAKARTA",AKUNTANSI,S1,150,1246,12.04
"UPN ""VETERAN"" YOGYAKARTA",EKONOMI PEMBANGUNAN,S1,80,539,14.84
"UPN ""VETERAN"" YOGYAKARTA",HUBUNGAN MASYARAKAT,S1,80,773,10.35
"UPN ""VETERAN"" YOGYAKARTA",ILMU ADMINISTRASI BISNIS,S1,90,1305,6.9
"UPN ""VETERAN"" YOGYAKARTA",ILMU HUBUNGAN INTERNASIONAL,S1,100,839,11.92
"UPN ""VETERAN"" YOGYAKARTA",ILMU KOMUNIKASI,S1,100,1954,5.12
"UPN ""VETERAN"" YOGYAKARTA",ILMU TANAH,S1,60,219,27.4
"UPN ""VETERAN"" YOGYAKARTA",MANAJEMEN,S1,183,2007,9.12
"UPN ""VETERAN"" YOGYAKARTA",METALURGI,S1,40,168,23.81
"UPN ""VETERAN"" YOGYAKARTA",SISTEM INFORMASI,S1,50,487,10.27
"UPN ""VETERAN"" YOGYAKARTA",TEKNIK GEOFISIKA,S1,45,147,30.61
"UPN ""VETERAN"" YOGYAKARTA",TEKNIK GEOLOGI,S1,78,671,11.62
"UPN ""VETERAN"" YOGYAKARTA",TEKNIK GEOMATIKA,S1,38,133,28.57
"UPN ""VETERAN"" YOGYAKARTA",TEKNIK INDUSTRI,S1,80,1127,7.1
"UPN ""VETERAN"" YOGYAKARTA",TEKNIK INFORMATIKA,S1,100,1503,6.65
"UPN ""VETERAN"" YOGYAKARTA",TEKNIK KIMIA,S1,80,524,15.27
"UPN ""VETERAN"" YOGYAKARTA",TEKNIK LINGKUNGAN,S1,63,691,9.12
"UPN ""VETERAN"" YOGYAKARTA",TEKNIK PERMINYAKAN,S1,85,1183,7.19
"UPN ""VETERAN"" YOGYAKARTA",TEKNIK PERTAMBANGAN,S1,85,1425,5.96
