Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS GADJAH MADA,TEKNIK PENGELOLAAN DAN PEMELIHARAAN INFRASTRUKTUR SIPIL,21,0,100.0
UNIVERSITAS GADJAH MADA,TEKNIK PENGELOLAAN DAN PERAWATAN ALAT BERAT,21,0,100.0
UNIVERSITAS GADJAH MADA,TEKNIK PERTANIAN,35,367,9.54
UNIVERSITAS GADJAH MADA,TEKNIK SIPIL,63,1577,3.99
UNIVERSITAS GADJAH MADA,TEKNOLOGI HASIL PERIKANAN,21,153,13.73
UNIVERSITAS GADJAH MADA,TEKNOLOGI INDUSTRI PERTANIAN,39,616,6.33
UNIVERSITAS GADJAH MADA,TEKNOLOGI INFORMASI,28,1760,1.59
UNIVERSITAS GADJAH MADA,TEKNOLOGI PANGAN DAN HASIL PERTANIAN,39,826,4.72
UNIVERSITAS GADJAH MADA,TEKNOLOGI REKAYASA ELEKTRO,17,0,100.0
UNIVERSITAS GADJAH MADA,TEKNOLOGI REKAYASA INSTRUMENTASI DAN KONTROL,17,0,100.0
UNIVERSITAS GADJAH MADA,TEKNOLOGI REKAYASA INTERNET,17,0,100.0
UNIVERSITAS GADJAH MADA,TEKNOLOGI REKAYASA MESIN,21,0,100.0
UNIVERSITAS GADJAH MADA,TEKNOLOGI REKAYASA PELAKSANAAN BANGUNAN SIPIL,21,0,100.0
UNIVERSITAS GADJAH MADA,TEKNOLOGI REKAYASA PERANGKAT LUNAK,17,0,100.0
UNIVERSITAS GADJAH MADA,TEKNOLOGI SURVEI DAN PEMETAAN DASAR,21,0,100.0
UNIVERSITAS GADJAH MADA,TEKNOLOGI VETERINER,21,0,100.0
