Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
INSTITUT TEKNOLOGI BANDUNG,FAK. ILMU DAN TEKNOLOGI KEBUMIAN (FITB),S1,95,921,10.31
INSTITUT TEKNOLOGI BANDUNG,FAK. MATEMATIKA & ILMU PENGET. ALAM (FMIPA),S1,142,1237,11.48
INSTITUT TEKNOLOGI BANDUNG,FAK. TEKNIK PERTAMB. & PERMINYAKAN (FTTM),S1,108,1813,5.96
INSTITUT TEKNOLOGI BANDUNG,FAK. TEKNIK PERTAMB. & PERMINYAKAN (FTTM) - KAMPUS CIREBON,S1,77,418,18.42
INSTITUT TEKNOLOGI BANDUNG,FAKULTAS ILMU DAN TEKNOLOGI KEBUMIAN (FITB) - KAMPUS CIREBON,S1,26,104,25.0
INSTITUT TEKNOLOGI BANDUNG,FAKULTAS SENIRUPA DAN DESAIN (FSRD),S1,102,1618,6.3
INSTITUT TEKNOLOGI BANDUNG,FAKULTAS SENIRUPA DAN DESAIN (FSRD) - KAMPUS CIREBON,S1,32,95,33.68
INSTITUT TEKNOLOGI BANDUNG,FAKULTAS TEKNIK MESIN & DIRGANTARA (FTMD),S1,93,1423,6.54
INSTITUT TEKNOLOGI BANDUNG,FAKULTAS TEKNIK SIPIL & LINGKUNGAN (FTSL) - KAMPUS GANESA,S1,107,1588,6.74
INSTITUT TEKNOLOGI BANDUNG,FAKULTAS TEKNIK SIPIL DAN LINGKUNGAN (FTSL) - KAMPUS JATINANGOR,S1,30,376,7.98
INSTITUT TEKNOLOGI BANDUNG,FAKULTAS TEKNOLOGI INDUSTRI (FTI) - KAMPUS CIREBON,S1,32,185,17.3
INSTITUT TEKNOLOGI BANDUNG,FAKULTAS TEKNOLOGI INDUSTRI (FTI) - KAMPUS GANESA,S1,112,1515,7.39
INSTITUT TEKNOLOGI BANDUNG,FAKULTAS TEKNOLOGI INDUSTRI (FTI) - KAMPUS JATINANGOR,S1,24,415,5.78
INSTITUT TEKNOLOGI BANDUNG,"SEK. ARSITEKTUR, PERENC & PENGEMB KEBIJAKAN",S1,54,1398,3.86
INSTITUT TEKNOLOGI BANDUNG,"SEK. ARSITEKTUR, PERENC &AMP PENGEMB KEBIJAKAN (SAPPK) - KAMPUS CIREBON",S1,26,215,12.09
INSTITUT TEKNOLOGI BANDUNG,SEKOLAH BISNIS DAN MANAJEMEN (SBM),S1,72,2214,3.25
INSTITUT TEKNOLOGI BANDUNG,SEKOLAH FARMASI (SF),S1,50,686,7.29
INSTITUT TEKNOLOGI BANDUNG,SEKOLAH ILMU & TEKNO HAYATI - PROG REKAYASA,S1,120,483,24.84
INSTITUT TEKNOLOGI BANDUNG,SEKOLAH ILMU & TEKNO. HAYATI - PROG. SAINS,S1,36,351,10.26
INSTITUT TEKNOLOGI BANDUNG,SEKOLAH TEK. ELEKTRO & INFORMATIKA (STEI),S1,190,2752,6.9
