Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS PATTIMURA,ADMINISTRASI PENDIDIKAN,S1,36,20,100.0
UNIVERSITAS PATTIMURA,AGRIBISNIS,S1,36,38,94.74
UNIVERSITAS PATTIMURA,AGROBISNIS PERIKANAN,S1,36,23,100.0
UNIVERSITAS PATTIMURA,AGROTEKNOLOGI,S1,59,20,100.0
UNIVERSITAS PATTIMURA,AKUNTANSI,S1,278,270,100.0
UNIVERSITAS PATTIMURA,AKUNTANSI (PSDKU KAB. ARU),S1,45,0,100.0
UNIVERSITAS PATTIMURA,AKUNTANSI (PSDKU KAB. MBD),S1,30,0,100.0
UNIVERSITAS PATTIMURA,BIMBINGAN KONSELING,S1,36,26,100.0
UNIVERSITAS PATTIMURA,BIOLOGI,S1,68,28,100.0
UNIVERSITAS PATTIMURA,BUDIDAYA PERAIRAN,S1,54,7,100.0
UNIVERSITAS PATTIMURA,EKONOMI PEMBANGUNAN,S1,275,86,100.0
UNIVERSITAS PATTIMURA,FISIKA,S1,45,5,100.0
UNIVERSITAS PATTIMURA,IL. ADM. NEGARA,S1,102,75,100.0
UNIVERSITAS PATTIMURA,IL. HUKUM,S1,248,338,73.37
UNIVERSITAS PATTIMURA,IL. KELAUTAN,S1,36,18,100.0
UNIVERSITAS PATTIMURA,IL. PEMERINTAHAN,S1,102,67,100.0
UNIVERSITAS PATTIMURA,ILMU HUKUM (PSDKU KAB. ARU),S1,45,3,100.0
UNIVERSITAS PATTIMURA,ILMU HUKUM (PSDKU KAB. MBD),S1,45,0,100.0
UNIVERSITAS PATTIMURA,ILMU KOMUNIKASI,S1,90,66,100.0
UNIVERSITAS PATTIMURA,ILMU TANAH,S1,18,3,100.0
UNIVERSITAS PATTIMURA,KEHUTANAN,S1,41,30,100.0
UNIVERSITAS PATTIMURA,KIMIA,S1,45,10,100.0
UNIVERSITAS PATTIMURA,MAJEMEN SUMB.PERAIRAN,S1,54,19,100.0
UNIVERSITAS PATTIMURA,MANAJEMEN,S1,278,270,100.0
UNIVERSITAS PATTIMURA,MATEMATIKA,S1,45,26,100.0
UNIVERSITAS PATTIMURA,PEMANFAATAN SD PERIKANAN,S1,54,9,100.0
UNIVERSITAS PATTIMURA,PEMULIAAN TANAMAN,S1,14,2,100.0
UNIVERSITAS PATTIMURA,PEND. BAHASA INDONESIA,S1,36,68,52.94
UNIVERSITAS PATTIMURA,PEND. BAHASA INGGRIS,S1,36,89,40.45
UNIVERSITAS PATTIMURA,PEND. BAHASA INGGRIS (PSDKU KAB. ARU),S1,18,0,100.0
UNIVERSITAS PATTIMURA,PEND. BAHASA INGGRIS (PSDKU KAB. MBD),S1,18,0,100.0
UNIVERSITAS PATTIMURA,PEND. BAHASA JERMAN,S1,36,7,100.0
UNIVERSITAS PATTIMURA,PEND. BIOLOGI,S1,36,44,81.82
UNIVERSITAS PATTIMURA,PEND. FISIKA,S1,36,20,100.0
UNIVERSITAS PATTIMURA,PEND. GURU SEKOLAH DASAR (PSDKU KAB. ARU),S1,45,2,100.0
UNIVERSITAS PATTIMURA,PEND. GURU SEKOLAH DASAR (PSDKU KAB. MBD),S1,45,2,100.0
UNIVERSITAS PATTIMURA,"PEND. JASMANI, KESEHATAN, DAN REKREASI (PSDKU KAB. ARU)",S1,27,0,100.0
UNIVERSITAS PATTIMURA,PEND. KIMIA,S1,36,14,100.0
UNIVERSITAS PATTIMURA,PEND. LUAR SEKOLAH,S1,36,3,100.0
UNIVERSITAS PATTIMURA,PEND. MATEMATIKA,S1,36,22,100.0
UNIVERSITAS PATTIMURA,PENDIDIKAN DOKTER,S1,60,541,11.09
UNIVERSITAS PATTIMURA,PENDIDIKAN EKONOMI,S1,36,26,100.0
UNIVERSITAS PATTIMURA,PENDIDIKAN GEOGRAFI,S1,36,17,100.0
UNIVERSITAS PATTIMURA,PENDIDIKAN MATEMATIKA (PSDKU KAB. ARU),S1,18,1,100.0
UNIVERSITAS PATTIMURA,PENDIDIKAN MATEMATIKA (PSDKU KAB. MBD),S1,18,0,100.0
UNIVERSITAS PATTIMURA,PENDIDIKAN SEJARAH,S1,36,27,100.0
UNIVERSITAS PATTIMURA,PENJASKESREK,S1,36,12,100.0
UNIVERSITAS PATTIMURA,PENYULUHAN PERTANIAN,S1,18,17,100.0
UNIVERSITAS PATTIMURA,PERENCANAAN WILAYAH DAN KOTA,S1,45,87,51.72
UNIVERSITAS PATTIMURA,PETERNAKAN,S1,30,11,100.0
UNIVERSITAS PATTIMURA,PETERNAKAN (PSDKU KAB. MBD),S1,18,0,100.0
UNIVERSITAS PATTIMURA,PGSD S1,S1,36,63,57.14
UNIVERSITAS PATTIMURA,PPKN,S1,36,23,100.0
UNIVERSITAS PATTIMURA,SOSIOLOGI,S1,90,37,100.0
UNIVERSITAS PATTIMURA,STATISTIKA,S1,45,49,91.84
UNIVERSITAS PATTIMURA,TEK. HASIL PERIKANAN,S1,54,17,100.0
UNIVERSITAS PATTIMURA,TEK. HASIL PERTANIAN,S1,18,15,100.0
UNIVERSITAS PATTIMURA,TEKNIK GEOFISIKA,S1,14,18,77.78
UNIVERSITAS PATTIMURA,TEKNIK GEOLOGI,S1,14,85,16.47
UNIVERSITAS PATTIMURA,TEKNIK INDUSTRI,S1,72,81,88.89
UNIVERSITAS PATTIMURA,TEKNIK KIMIA,S1,14,0,100.0
UNIVERSITAS PATTIMURA,TEKNIK MESIN,S1,72,47,100.0
UNIVERSITAS PATTIMURA,TEKNIK PERKAPALAN,S1,72,13,100.0
UNIVERSITAS PATTIMURA,TEKNIK PERMINYAKAN,S1,14,169,8.28
UNIVERSITAS PATTIMURA,TEKNIK SIPIL,S1,45,196,22.96
