Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS TEUKU UMAR,AGRIBISNIS,S1,45,98,45.92
UNIVERSITAS TEUKU UMAR,AGROTEKNOLOGI,S1,50,74,67.57
UNIVERSITAS TEUKU UMAR,AKUAKULTUR,S1,15,29,51.72
UNIVERSITAS TEUKU UMAR,AKUNTANSI,S1,60,107,56.07
UNIVERSITAS TEUKU UMAR,EKONOMI PEMBANGUNAN,S1,20,33,60.61
UNIVERSITAS TEUKU UMAR,GIZI,S1,50,211,23.7
UNIVERSITAS TEUKU UMAR,ILMU ADMINISTRASI NEGARA,S1,60,136,44.12
UNIVERSITAS TEUKU UMAR,ILMU HUKUM,S1,50,94,53.19
UNIVERSITAS TEUKU UMAR,ILMU KELAUTAN,S1,20,47,42.55
UNIVERSITAS TEUKU UMAR,ILMU KOMUNIKASI,S1,60,100,60.0
UNIVERSITAS TEUKU UMAR,KESEHATAN MASYARAKAT,S1,80,215,37.21
UNIVERSITAS TEUKU UMAR,MANAJEMEN,S1,60,127,47.24
UNIVERSITAS TEUKU UMAR,PERIKANAN,S1,25,48,52.08
UNIVERSITAS TEUKU UMAR,SOSIOLOGI,S1,50,68,73.53
UNIVERSITAS TEUKU UMAR,SUMBER DAYA AKUATIK,S1,15,13,100.0
UNIVERSITAS TEUKU UMAR,TEKNIK INDUSTRI,S1,30,52,57.69
UNIVERSITAS TEUKU UMAR,TEKNIK MESIN,S1,35,75,46.67
UNIVERSITAS TEUKU UMAR,TEKNIK SIPIL,S1,60,101,59.41
UNIVERSITAS TEUKU UMAR,TEKNOLOGI HASIL PERTANIAN,S1,20,48,41.67
UNIVERSITAS TEUKU UMAR,TEKNOLOGI INFORMASI,S1,60,172,34.88
