Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS NEGERI YOGYAKARTA,ADMINISTRASI NEGARA,54,1214,4.45
UNIVERSITAS NEGERI YOGYAKARTA,AKUNTANSI,52,1873,2.78
UNIVERSITAS NEGERI YOGYAKARTA,BAHASA DAN SASTRA INGGRIS,36,1071,3.36
UNIVERSITAS NEGERI YOGYAKARTA,BAHASA. DAN SASTRA INDONESIA,36,800,4.5
UNIVERSITAS NEGERI YOGYAKARTA,BIMBINGAN & KONSELING,36,1186,3.04
UNIVERSITAS NEGERI YOGYAKARTA,BIOLOGI,36,441,8.16
UNIVERSITAS NEGERI YOGYAKARTA,FISIKA,36,153,23.53
UNIVERSITAS NEGERI YOGYAKARTA,ILMU KEOLAHRAGAAN,24,155,15.48
UNIVERSITAS NEGERI YOGYAKARTA,ILMU KOMUNIKASI,54,2671,2.02
UNIVERSITAS NEGERI YOGYAKARTA,ILMU SEJARAH,36,416,8.65
UNIVERSITAS NEGERI YOGYAKARTA,KEBIJAKAN PENDIDIKAN,18,218,8.26
UNIVERSITAS NEGERI YOGYAKARTA,KIMIA,36,368,9.78
UNIVERSITAS NEGERI YOGYAKARTA,MANAJEMEN,104,3771,2.76
UNIVERSITAS NEGERI YOGYAKARTA,MANAJEMEN PENDIDIKAN,36,693,5.19
UNIVERSITAS NEGERI YOGYAKARTA,MATEMATIKA,36,575,6.26
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN ADMINISTRASI PERKANTORAN,35,948,3.69
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN AKUNTANSI,35,434,8.06
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,53,1062,4.99
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN BAHASA INGGRIS,106,1014,10.45
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN BAHASA JAWA,53,705,7.52
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN BAHASA JERMAN,36,197,18.27
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN BAHASA PRANCIS,36,186,19.35
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN BIOLOGI,36,479,7.52
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN EKONOMI,52,609,8.54
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN FISIKA,36,176,20.45
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN GEOGRAFI,36,452,7.96
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN GURU PAUD,36,546,6.59
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN GURU SEKOLAH DASAR,90,2456,3.66
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN IPA,53,435,12.18
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN IPS,36,346,10.4
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,95,774,12.27
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN KEPELATIHAN OLAHRAGA,48,395,12.15
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN KEWARGANEGARAAN,36,377,9.55
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN KIMIA,36,257,14.01
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN LUAR BIASA,36,650,5.54
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN LUAR SEKOLAH,36,272,13.24
