Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS SULAWESI BARAT,ADMINISTRASI KESEHATAN,40,0,100.0
UNIVERSITAS SULAWESI BARAT,AGRIBISNIS,70,188,37.23
UNIVERSITAS SULAWESI BARAT,AGROEKOTEKNOLOGI,40,64,62.5
UNIVERSITAS SULAWESI BARAT,AKUNTANSI,100,233,42.92
UNIVERSITAS SULAWESI BARAT,BUDIDAYA PERAIRAN,50,31,100.0
UNIVERSITAS SULAWESI BARAT,GIZI,40,78,51.28
UNIVERSITAS SULAWESI BARAT,ILMU HUBUNGAN INTERNASIONAL,50,57,87.72
UNIVERSITAS SULAWESI BARAT,ILMU HUKUM,75,152,49.34
UNIVERSITAS SULAWESI BARAT,ILMU POLITIK,50,76,65.79
UNIVERSITAS SULAWESI BARAT,KEHUTANAN,50,44,100.0
UNIVERSITAS SULAWESI BARAT,KEPERAWATAN,70,107,65.42
UNIVERSITAS SULAWESI BARAT,MANAJEMEN,100,417,23.98
UNIVERSITAS SULAWESI BARAT,MATEMATIKA,40,19,100.0
UNIVERSITAS SULAWESI BARAT,PEND. BHS. INGGRIS,100,71,100.0
UNIVERSITAS SULAWESI BARAT,PEND. BIOLOGI,70,103,67.96
UNIVERSITAS SULAWESI BARAT,PEND. FISIKA,60,35,100.0
UNIVERSITAS SULAWESI BARAT,PEND. MATEMATIKA,60,85,70.59
UNIVERSITAS SULAWESI BARAT,PERENCANAAN WILAYAH DAN KOTA,70,181,38.67
UNIVERSITAS SULAWESI BARAT,PERIKANAN TANGKAP,50,19,100.0
UNIVERSITAS SULAWESI BARAT,PETERNAKAN,50,32,100.0
UNIVERSITAS SULAWESI BARAT,STATISTIKA,40,19,100.0
UNIVERSITAS SULAWESI BARAT,TEKNIK INFORMATIKA,130,417,31.18
UNIVERSITAS SULAWESI BARAT,TEKNIK SIPIL,120,134,89.55
UNIVERSITAS SULAWESI BARAT,TEKNOLOGI HASIL PERTANIAN,40,0,100.0
