Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS MUSAMUS MERAUKE,AGRIBISNIS,22,6,100.0
UNIVERSITAS MUSAMUS MERAUKE,AGROTEKNOLOGI,20,1,100.0
UNIVERSITAS MUSAMUS MERAUKE,AKUNTANSI,66,46,100.0
UNIVERSITAS MUSAMUS MERAUKE,ARSITEKTUR,18,9,100.0
UNIVERSITAS MUSAMUS MERAUKE,EKONOMI PEMBANGUNAN,32,8,100.0
UNIVERSITAS MUSAMUS MERAUKE,ILMU ADMINISTRASI NEGARA,75,40,100.0
UNIVERSITAS MUSAMUS MERAUKE,ILMU HUKUM,74,27,100.0
UNIVERSITAS MUSAMUS MERAUKE,KETEKNIKAN PERTANIAN,28,3,100.0
UNIVERSITAS MUSAMUS MERAUKE,MANAJEMEN,90,98,91.84
UNIVERSITAS MUSAMUS MERAUKE,MANAJEMEN SUMBERDAYA PERAIRAN,22,3,100.0
UNIVERSITAS MUSAMUS MERAUKE,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,59,5,100.0
UNIVERSITAS MUSAMUS MERAUKE,PENDIDIKAN BAHASA INGGRIS,50,6,100.0
UNIVERSITAS MUSAMUS MERAUKE,PENDIDIKAN EKONOMI,20,1,100.0
UNIVERSITAS MUSAMUS MERAUKE,PENDIDIKAN FISIKA,13,2,100.0
UNIVERSITAS MUSAMUS MERAUKE,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,13,2,100.0
UNIVERSITAS MUSAMUS MERAUKE,PENDIDIKAN GURU SEKOLAH DASAR,127,12,100.0
UNIVERSITAS MUSAMUS MERAUKE,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",75,1,100.0
UNIVERSITAS MUSAMUS MERAUKE,PENDIDIKAN KIMIA,12,4,100.0
UNIVERSITAS MUSAMUS MERAUKE,PENDIDIKAN KOMPUTER,20,2,100.0
UNIVERSITAS MUSAMUS MERAUKE,PENDIDIKAN MATEMATIKA,36,4,100.0
UNIVERSITAS MUSAMUS MERAUKE,PETERNAKAN,29,5,100.0
UNIVERSITAS MUSAMUS MERAUKE,SASTRA INGGRIS,36,9,100.0
UNIVERSITAS MUSAMUS MERAUKE,SISTEM INFORMASI,47,25,100.0
UNIVERSITAS MUSAMUS MERAUKE,TEKNIK ELEKTRO,24,14,100.0
UNIVERSITAS MUSAMUS MERAUKE,TEKNIK INFORMATIKA,70,42,100.0
UNIVERSITAS MUSAMUS MERAUKE,TEKNIK MESIN,38,4,100.0
UNIVERSITAS MUSAMUS MERAUKE,TEKNIK SIPIL,66,25,100.0
