Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS PADJADJARAN,ADMINISTRASI BISNIS PSDKU PANGANDARAN,9,225,4.0
UNIVERSITAS PADJADJARAN,ADMINISTRASI PUBLIK,28,1024,2.73
UNIVERSITAS PADJADJARAN,AGRIBISNIS,46,922,4.99
UNIVERSITAS PADJADJARAN,AGROTEKNOLOGI,105,1045,10.05
UNIVERSITAS PADJADJARAN,AKUNTANSI,48,1690,2.84
UNIVERSITAS PADJADJARAN,ANTROPOLOGI,18,513,3.51
UNIVERSITAS PADJADJARAN,BIOLOGI,36,541,6.65
UNIVERSITAS PADJADJARAN,BISNIS DIGITAL,18,1210,1.49
UNIVERSITAS PADJADJARAN,EKONOMI ISLAM,48,493,9.74
UNIVERSITAS PADJADJARAN,FARMASI,45,2008,2.24
UNIVERSITAS PADJADJARAN,FISIKA,24,171,14.04
UNIVERSITAS PADJADJARAN,GEOFISIKA,21,233,9.01
UNIVERSITAS PADJADJARAN,HUBUNGAN MASYARAKAT,32,1228,2.61
UNIVERSITAS PADJADJARAN,ILMU ADMINISTRASI BISNIS,35,1765,1.98
UNIVERSITAS PADJADJARAN,ILMU AKTUARIA,18,511,3.52
UNIVERSITAS PADJADJARAN,ILMU EKONOMI,48,705,6.81
UNIVERSITAS PADJADJARAN,ILMU HUBUNGAN INTERNASIONAL,42,1902,2.21
UNIVERSITAS PADJADJARAN,ILMU HUKUM,130,3105,4.19
UNIVERSITAS PADJADJARAN,ILMU KELAUTAN,42,507,8.28
UNIVERSITAS PADJADJARAN,ILMU KEPERAWATAN,80,1184,6.76
UNIVERSITAS PADJADJARAN,ILMU KESEJAHTERAAN SOSIAL,21,1034,2.03
UNIVERSITAS PADJADJARAN,ILMU KOMUNIKASI,32,3134,1.02
UNIVERSITAS PADJADJARAN,ILMU KOMUNIKASI PSDKU PANGANDARAN,12,192,6.25
UNIVERSITAS PADJADJARAN,ILMU PEMERINTAHAN,28,1054,2.66
UNIVERSITAS PADJADJARAN,ILMU PERPUSTAKAAN,42,798,5.26
UNIVERSITAS PADJADJARAN,ILMU PETERNAKAN,120,827,14.51
UNIVERSITAS PADJADJARAN,ILMU POLITIK,20,642,3.12
UNIVERSITAS PADJADJARAN,ILMU SEJARAH,24,447,5.37
UNIVERSITAS PADJADJARAN,JURNALISTIK,36,784,4.59
UNIVERSITAS PADJADJARAN,KEDOKTERAN HEWAN,18,347,5.19
UNIVERSITAS PADJADJARAN,KEPERAWATAN PSDKU PANGANDARAN,9,126,7.14
UNIVERSITAS PADJADJARAN,KIMIA,35,515,6.8
UNIVERSITAS PADJADJARAN,MANAJEMEN,36,2587,1.39
UNIVERSITAS PADJADJARAN,MANAJEMEN KOMUNIKASI,36,917,3.93
UNIVERSITAS PADJADJARAN,MATEMATIKA,35,680,5.15
UNIVERSITAS PADJADJARAN,PENDIDIKAN DOKTER,88,3173,2.77
UNIVERSITAS PADJADJARAN,PENDIDIKAN DOKTER GIGI,39,1104,3.53
UNIVERSITAS PADJADJARAN,PERIKANAN,96,501,19.16
UNIVERSITAS PADJADJARAN,PERIKANAN PSDKU PANGANDARAN,11,97,11.34
UNIVERSITAS PADJADJARAN,PETERNAKAN PSDKU PANGANDARAN,9,88,10.23
UNIVERSITAS PADJADJARAN,PSIKOLOGI,68,2619,2.6
UNIVERSITAS PADJADJARAN,SASTRA ARAB,40,630,6.35
UNIVERSITAS PADJADJARAN,SASTRA INDONESIA,40,731,5.47
UNIVERSITAS PADJADJARAN,SASTRA INGGRIS,40,1254,3.19
UNIVERSITAS PADJADJARAN,SASTRA JEPANG,40,773,5.17
UNIVERSITAS PADJADJARAN,SASTRA JERMAN,24,389,6.17
UNIVERSITAS PADJADJARAN,SASTRA PERANCIS,24,335,7.16
UNIVERSITAS PADJADJARAN,SASTRA RUSIA,24,197,12.18
UNIVERSITAS PADJADJARAN,SASTRA SUNDA,24,308,7.79
UNIVERSITAS PADJADJARAN,SOSIOLOGI,20,527,3.8
UNIVERSITAS PADJADJARAN,STATISTIKA,35,983,3.56
UNIVERSITAS PADJADJARAN,TEKNIK ELEKTRO,21,741,2.83
UNIVERSITAS PADJADJARAN,TEKNIK GEOLOGI,49,1086,4.51
UNIVERSITAS PADJADJARAN,TEKNIK INFORMATIKA,28,2465,1.14
UNIVERSITAS PADJADJARAN,TEKNIK PERTANIAN,42,476,8.82
UNIVERSITAS PADJADJARAN,TEKNOLOGI INDUSTRI PERTANIAN,24,267,8.99
UNIVERSITAS PADJADJARAN,TEKNOLOGI PANGAN,48,974,4.93
UNIVERSITAS PADJADJARAN,TELEVISI DAN FILM,36,1662,2.17
