Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS LAMBUNG MANGKURAT,PEND PANCASILA & KN,S1,50,98,51.02
UNIVERSITAS LAMBUNG MANGKURAT,PEND. BAHASA INGGRIS,S1,50,297,16.84
UNIVERSITAS LAMBUNG MANGKURAT,PEND. BHS SASTRA IND. & DAERAH,S1,20,159,12.58
UNIVERSITAS LAMBUNG MANGKURAT,PEND. BIMBINGAN KONSELING,S1,20,165,12.12
UNIVERSITAS LAMBUNG MANGKURAT,PEND. BIOLOGI,S1,50,100,50.0
UNIVERSITAS LAMBUNG MANGKURAT,PEND. EKONOMI,S1,20,83,24.1
UNIVERSITAS LAMBUNG MANGKURAT,PEND. FISIKA,S1,50,37,100.0
UNIVERSITAS LAMBUNG MANGKURAT,PEND. GEOGRAFI,S1,50,50,100.0
UNIVERSITAS LAMBUNG MANGKURAT,PEND. KIMIA,S1,50,56,89.29
UNIVERSITAS LAMBUNG MANGKURAT,PEND. MATEMATIKA,S1,50,200,25.0
UNIVERSITAS LAMBUNG MANGKURAT,PEND. SEJARAH,S1,30,66,45.45
UNIVERSITAS LAMBUNG MANGKURAT,PEND. SOSIOLOGI,S1,30,77,38.96
UNIVERSITAS LAMBUNG MANGKURAT,PENDIDIKAN DOKTER,S1,56,950,5.89
UNIVERSITAS LAMBUNG MANGKURAT,PENDIDIKAN ILMU KOMPUTER,S1,20,114,17.54
UNIVERSITAS LAMBUNG MANGKURAT,PENDIDIKAN IPA,S1,50,69,72.46
UNIVERSITAS LAMBUNG MANGKURAT,PENDIDIKAN IPS,S1,20,50,40.0
UNIVERSITAS LAMBUNG MANGKURAT,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,S1,75,89,84.27
UNIVERSITAS LAMBUNG MANGKURAT,PENDIDIKAN LUAR BIASA,S1,50,94,53.19
UNIVERSITAS LAMBUNG MANGKURAT,PENDIDIKAN SENDRATASIK,S1,30,45,66.67
UNIVERSITAS LAMBUNG MANGKURAT,PG-PAUD,S1,50,146,34.25
UNIVERSITAS LAMBUNG MANGKURAT,PGSD,S1,100,696,14.37
UNIVERSITAS LAMBUNG MANGKURAT,PRODUKSI TERNAK,S1,30,43,69.77
UNIVERSITAS LAMBUNG MANGKURAT,PROTEKSI TANAMAN,S1,25,30,83.33
UNIVERSITAS LAMBUNG MANGKURAT,PSIKOLOGI,S1,40,552,7.25
UNIVERSITAS LAMBUNG MANGKURAT,SOSIOLOGI,S1,28,157,17.83
UNIVERSITAS LAMBUNG MANGKURAT,STATISTIKA,S1,25,128,19.53
UNIVERSITAS LAMBUNG MANGKURAT,TEKNIK ARSITEKTUR,S1,45,182,24.73
UNIVERSITAS LAMBUNG MANGKURAT,TEKNIK KIMIA,S1,45,101,44.55
UNIVERSITAS LAMBUNG MANGKURAT,TEKNIK LINGKUNGAN,S1,45,257,17.51
UNIVERSITAS LAMBUNG MANGKURAT,TEKNIK MESIN,S1,45,103,43.69
UNIVERSITAS LAMBUNG MANGKURAT,TEKNIK PERTAMBANGAN,S1,30,120,25.0
UNIVERSITAS LAMBUNG MANGKURAT,TEKNIK SIPIL,S1,113,463,24.41
UNIVERSITAS LAMBUNG MANGKURAT,TEKNOLOGI HASIL PERIKANAN,S1,30,82,36.59
UNIVERSITAS LAMBUNG MANGKURAT,TEKNOLOGI INDUSTRI PERTANIAN,S1,28,164,17.07
UNIVERSITAS LAMBUNG MANGKURAT,TEKNOLOGI INFORMASI,S1,30,443,6.77
UNIVERSITAS LAMBUNG MANGKURAT,TEKNOLOGI PENDIDIKAN,S1,30,108,27.78
