Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS ISLAM NEGERI AR-RANIRY,ARSITEKTUR,S1,48,39,100.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,BIMBINGAN KONSELING,S1,28,10,100.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,BIOLOGI,S1,12,55,21.82
UNIVERSITAS ISLAM NEGERI AR-RANIRY,EKONOMI SYARIAH,S1,42,94,44.68
UNIVERSITAS ISLAM NEGERI AR-RANIRY,ILMU ADMINISTRASI NEGARA,S1,56,49,100.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,ILMU EKONOMI,S1,28,9,100.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,ILMU HUKUM,S1,48,22,100.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,ILMU PERPUSTAKAAN,S1,42,18,100.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,ILMU POLITIK,S1,42,19,100.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,KESEJAHTERAAN SOSIAL,S1,28,16,100.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,KIMIA,S1,12,16,75.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,PENDIDIKAN TEKNIK ELEKTRO,S1,42,32,100.0
UNIVERSITAS ISLAM NEGERI AR-RANIRY,PENDIDIKAN TEKNOLOGI INFORMASI,S1,28,102,27.45
UNIVERSITAS ISLAM NEGERI AR-RANIRY,PERBANKAN SYARIAH,S1,42,72,58.33
UNIVERSITAS ISLAM NEGERI AR-RANIRY,PSIKOLOGI,S1,56,57,98.25
UNIVERSITAS ISLAM NEGERI AR-RANIRY,TEKNIK LINGKUNGAN,S1,36,61,59.02
UNIVERSITAS ISLAM NEGERI AR-RANIRY,TEKNOLOGI INFORMASI,S1,36,114,31.58
