Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN KEPELATIHAN OLAHRAGA,S1,64,291,21.99
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN KESEJAHTERAAN KELUARGA,S1,18,159,11.32
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN KIMIA,S1,48,262,18.32
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN LUAR SEKOLAH,S1,36,211,17.06
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN MATEMATIKA,S1,84,839,10.01
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN PANCASILA & KEWARGANEGARAAN,S1,40,406,9.85
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN SEJARAH,S1,40,363,11.02
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN SENI RUPA,S1,32,100,32.0
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN SOSIOLOGI & ANTROPOLOGI,S1,48,513,9.36
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN TATA BOGA,S1,32,723,4.43
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN TATA BUSANA,S1,32,543,5.89
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN TATA KECANTIKAN,S1,32,502,6.37
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN TEKNIK BANGUNAN,S1,32,185,17.3
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN TEKNIK ELEKTRO,S1,32,167,19.16
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN TEKNIK MESIN,S1,36,194,18.56
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN TEKNIK OTOMOTIF,S1,36,230,15.65
UNIVERSITAS NEGERI SEMARANG,PSIKOLOGI,S1,72,1742,4.13
UNIVERSITAS NEGERI SEMARANG,SASTRA INDONESIA,S1,32,439,7.29
UNIVERSITAS NEGERI SEMARANG,SASTRA INGGRIS,S1,58,791,7.33
UNIVERSITAS NEGERI SEMARANG,SASTRA JAWA,S1,16,118,13.56
UNIVERSITAS NEGERI SEMARANG,SASTRA PRANCIS,S1,32,144,22.22
UNIVERSITAS NEGERI SEMARANG,"SENI RUPA (DKV,LUKIS,PTNG,GRAFIS,GBR KRIYA)",S1,48,353,13.6
UNIVERSITAS NEGERI SEMARANG,SISTEM INFORMASI,S1,16,403,3.97
UNIVERSITAS NEGERI SEMARANG,TEKNIK ARSITEKTUR,S1,48,626,7.67
UNIVERSITAS NEGERI SEMARANG,TEKNIK ELEKTRO,S1,48,523,9.18
UNIVERSITAS NEGERI SEMARANG,TEKNIK INFORMATIKA,S1,48,1290,3.72
UNIVERSITAS NEGERI SEMARANG,TEKNIK KIMIA,S1,48,223,21.52
UNIVERSITAS NEGERI SEMARANG,TEKNIK MESIN,S1,48,698,6.88
UNIVERSITAS NEGERI SEMARANG,TEKNIK SIPIL,S1,48,794,6.05
UNIVERSITAS NEGERI SEMARANG,TEKNOLOGI PENDIDIKAN,S1,36,351,10.26
