Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS PENDIDIKAN INDONESIA,LOGISTIK KELAUTAN - KAMPUS SERANG,S1,30,0,100.0
