Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS MULAWARMAN,PENDIDIKAN MASYARAKAT,S1,12,12,100.0
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN MASYARAKAT,S1,23,271,8.49
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN MASYARAKAT,S1,25,185,13.51
UNIVERSITAS SILIWANGI,PENDIDIKAN MASYARAKAT,S1,24,123,19.51
