Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS BENGKULU,GEOFISIKA,S1,10,22,45.45
UNIVERSITAS GADJAH MADA,GEOFISIKA,S1,15,158,9.49
UNIVERSITAS HASANUDDIN,GEOFISIKA,S1,18,140,12.86
UNIVERSITAS INDONESIA,GEOFISIKA,S1,12,160,7.5
UNIVERSITAS MULAWARMAN,GEOFISIKA,S1,20,14,100.0
UNIVERSITAS PADJADJARAN,GEOFISIKA,S1,15,207,7.25
UNIVERSITAS TANJUNGPURA,GEOFISIKA,S1,20,32,62.5
