Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS NEGERI PADANG,PENDIDIKAN SOSIOLOGI ANTROPOLOGI,43,592,7.26
UNIVERSITAS SEBELAS MARET,PENDIDIKAN SOSIOLOGI ANTROPOLOGI,14,312,4.49
