Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
INSTITUT PERTANIAN BOGOR,TEKNIK PERTANIAN DAN BIOSISTEM,S1,48,415,11.57
UNIVERSITAS ANDALAS,TEKNIK PERTANIAN DAN BIOSISTEM,S1,33,297,11.11
UNIVERSITAS BRAWIJAYA,TEKNIK PERTANIAN DAN BIOSISTEM,S1,39,238,16.39
UNIVERSITAS PAPUA,TEKNIK PERTANIAN DAN BIOSISTEM,S1,12,5,100.0
UNIVERSITAS UDAYANA,TEKNIK PERTANIAN DAN BIOSISTEM,S1,18,49,36.73
