Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,TEKNIK KOMPUTER,S1,16,273,5.86
UNIVERSITAS ANDALAS,TEKNIK KOMPUTER,S1,26,435,5.98
UNIVERSITAS BORNEO TARAKAN,TEKNIK KOMPUTER,S1,24,0,100.0
UNIVERSITAS BRAWIJAYA,TEKNIK KOMPUTER,S1,48,657,7.31
UNIVERSITAS DIPONEGORO,TEKNIK KOMPUTER,S1,32,818,3.91
UNIVERSITAS INDONESIA,TEKNIK KOMPUTER,S1,16,247,6.48
UNIVERSITAS NEGERI MAKASSAR,TEKNIK KOMPUTER,S1,32,318,10.06
UNIVERSITAS SYIAH KUALA,TEKNIK KOMPUTER,S1,25,516,4.84
