Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS GADJAH MADA,ARKEOLOGI,S1,10,174,5.75
UNIVERSITAS HALUOLEO,ARKEOLOGI,S1,36,8,100.0
UNIVERSITAS HASANUDDIN,ARKEOLOGI,S1,12,47,25.53
UNIVERSITAS JAMBI,ARKEOLOGI,S1,10,72,13.89
UNIVERSITAS UDAYANA,ARKEOLOGI,S1,15,45,33.33
