Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS NUSA CENDANA,PEND. LUAR SEKOLAH,S1,25,1,100.0
UNIVERSITAS PALANGKARAYA,PEND. LUAR SEKOLAH,S1,9,7,100.0
UNIVERSITAS PATTIMURA,PEND. LUAR SEKOLAH,S1,20,1,100.0
UNIVERSITAS RIAU,PEND. LUAR SEKOLAH,S1,24,45,53.33
UNIVERSITAS SINGAPERBANGSA KARAWANG,PEND. LUAR SEKOLAH,S1,26,105,24.76
