Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
ISBI BANDUNG,TELEVISI DAN FILM,D4,24,0,100.0
ISI SURAKARTA,TELEVISI DAN FILM,S1,18,159,11.32
ISI YOGYAKARTA,TELEVISI DAN FILM,S1,29,409,7.09
UNIVERSITAS PADJADJARAN,TELEVISI DAN FILM,S1,18,693,2.6
