Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS KHAIRUN,PPKN,S1,24,5,100.0
UNIVERSITAS LAMPUNG,PPKN,S1,28,286,9.79
UNIVERSITAS NEGERI MANADO,PPKN,S1,24,27,88.89
UNIVERSITAS NUSA CENDANA,PPKN,S1,35,95,36.84
UNIVERSITAS PATTIMURA,PPKN,S1,20,11,100.0
UNIVERSITAS SRIWIJAYA,PPKN,S1,16,211,7.58
