Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
INSTITUT PERTANIAN BOGOR,ILMU GIZI,S1,38,1177,3.23
UNIVERSITAS BRAWIJAYA,ILMU GIZI,S1,48,1077,4.46
UNIVERSITAS HASANUDDIN,ILMU GIZI,S1,18,628,2.87
UNIVERSITAS JENDERAL SOEDIRMAN,ILMU GIZI,S1,27,853,3.17
