Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
ISBI ACEH,KRIYA SENI,S1,12,2,100.0
ISI SURAKARTA,KRIYA SENI,S1,13,22,59.09
ISI YOGYAKARTA,KRIYA SENI,S1,29,70,41.43
