Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS BRAWIJAYA,PENDIDIKAN TEKNOLOGI INFORMASI,S1,24,148,16.22
UNIVERSITAS ISLAM NEGERI AR-RANIRY,PENDIDIKAN TEKNOLOGI INFORMASI,S1,21,66,31.82
UNIVERSITAS LAMPUNG,PENDIDIKAN TEKNOLOGI INFORMASI,S1,13,180,7.22
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN TEKNOLOGI INFORMASI,S1,30,76,39.47
UNIVERSITAS NEGERI SURABAYA,PENDIDIKAN TEKNOLOGI INFORMASI,S1,20,189,10.58
