Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS LAMPUNG,PENDIDIKAN ANAK USIA DINI,S1,28,158,17.72
UNIVERSITAS MATARAM,PENDIDIKAN ANAK USIA DINI,S1,20,135,14.81
UNIVERSITAS MULAWARMAN,PENDIDIKAN ANAK USIA DINI,S1,24,103,23.3
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN ANAK USIA DINI,S1,56,39,100.0
